"","t","k"
"3474",1868,92
"3478",1869,92
"3482",1870,92
"3486",1871,92
"3490",1872,92
"3494",1873,92
"3498",1874,92
"3502",1875,92
"3506",1876,92
"3510",1877,92
"3514",1878,92
"3518",1879,92
"3522",1880,92
"3526",1881,92
"3530",1882,92
"3534",1883,92
"3538",1884,92
"3542",1885,92
"3546",1886,92
"3550",1887,92
"3554",1888,92
"3558",1889,92
"3562",1890,92
"3566",1891,92
"3570",1892,92
"3574",1893,92
"3578",1894,92
"3582",1895,92
"3586",1896,92
"3590",1897,92
"3594",1898,92
"3598",1899,92
"3602",1900,92
"3606",1901,92
"3610",1902,92
"3614",1903,92
"3618",1904,92
"3622",1905,92
"3626",1906,92
"3630",1907,93
"3634",1908,93
"3638",1909,93
"3642",1910,93
"3646",1911,93
"3650",1912,93
"3654",1913,93
"3658",1914,93
"3662",1915,93
"3666",1916,93
"3670",1917,93
"3674",1918,93
"3678",1919,93
"3682",1920,93
"3686",1921,93
"3690",1922,93
"3694",1923,93
"3698",1924,93
"3702",1925,93
"3706",1926,93
"3710",1927,93
"3714",1928,93
"3718",1929,93
"3722",1930,93
"3726",1931,93
"3730",1932,93
"3734",1933,93
"3738",1934,93
"3742",1935,93
"3746",1936,93
"3750",1937,93
"3754",1938,93
"3758",1939,93
"3762",1940,93
"3766",1941,93
"3770",1942,93
"3774",1943,93
"3778",1944,93
"3782",1945,93
"3786",1946,93
"3790",1947,93
"3794",1948,93
"3798",1949,93
"3802",1950,93
"3806",1951,93
"3810",1952,93
"3814",1953,94
"3818",1954,94
"3822",1955,94
"3826",1956,94
"3830",1957,94
"3834",1958,94
"3838",1959,94
"3842",1960,94
"3846",1961,94
"3850",1962,94
"3854",1963,94
"3858",1964,94
"3862",1965,94
"3866",1966,94
"3870",1967,94
"3874",1968,94
"3878",1969,94
"3882",1970,94
"3886",1971,94
"3890",1972,94
"3894",1973,94
"3898",1974,94
"3902",1975,94
"3906",1976,94
"3910",1977,94
"3914",1978,94
"3918",1979,94
"3922",1980,94
"3926",1981,94
"3930",1982,94
"3934",1983,94
"3938",1984,94
"3942",1985,94
"3946",1986,94
"3950",1987,94
"3954",1988,94
"3958",1989,94
"3962",1990,94
"3966",1991,94
"3970",1992,94
"3974",1993,94
"3978",1994,94
"3982",1995,94
"3986",1996,94
"3990",1997,94
"3994",1998,94
"3998",1999,94
"4002",2000,94
"4006",2001,94
"4010",2002,94
"4014",2003,94
"4018",2004,94
"4022",2005,94
"4026",2006,94
"4030",2007,94
"4034",2008,94
"4038",2009,94
"4042",2010,94
"4046",2011,94
"4050",2012,94
"4054",2013,94
"4058",2014,94
"4062",2015,94
"4066",2016,94
"4070",2017,94
"4074",2018,94
"4078",2019,94
"4082",2020,94
"4086",2021,94
"4090",2022,94
"4094",2023,94
"4098",2024,94
"4102",2025,94
"4106",2026,94
"4110",2027,94
"4114",2028,94
"4118",2029,94
"4122",2030,94
"4126",2031,94
"4130",2032,94
"4134",2033,94
"4138",2034,94
"4142",2035,94
"4146",2036,94
"4150",2037,94
"4154",2038,94
"4158",2039,94
"4162",2040,94
"4166",2041,94
"4170",2042,94
"4174",2043,94
"4178",2044,94
"4182",2045,94
"4186",2046,94
"4190",2047,94
"4194",2048,94
"4198",2049,94
"4202",2050,94
"4206",2051,94
"4210",2052,94
"4214",2053,94
"4218",2054,94
"4222",2055,94
"4226",2056,94
"4230",2057,94
"4234",2058,94
"4238",2059,94
"4242",2060,94
"4246",2061,94
"4250",2062,94
"4254",2063,94
"4258",2064,95
"4262",2065,95
"4266",2066,95
"4270",2067,95
"4274",2068,95
"4278",2069,95
"4282",2070,95
"4286",2071,95
"4290",2072,95
"4294",2073,95
"4298",2074,95
"4302",2075,95
"4306",2076,95
"4310",2077,95
"4314",2078,95
"4318",2079,95
"4322",2080,95
"4326",2081,95
"4330",2082,95
"4334",2083,95
"4338",2084,95
"4342",2085,95
"4346",2086,95
"4350",2087,95
"4354",2088,95
"4358",2089,95
"4362",2090,95
"4366",2091,95
"4370",2092,95
"4374",2093,95
"4378",2094,95
"4382",2095,95
"4386",2096,95
"4390",2097,95
"4394",2098,95
"4398",2099,95
"4402",2100,95
"4406",2101,95
"4410",2102,95
"4414",2103,95
"4418",2104,95
"4422",2105,95
"4426",2106,95
"4430",2107,95
"4434",2108,95
"4438",2109,95
"4442",2110,95
"4446",2111,95
"4450",2112,95
"4454",2113,95
"4458",2114,95
"4462",2115,95
"4466",2116,95
"4470",2117,95
"4474",2118,95
"4478",2119,95
"4482",2120,95
"4486",2121,95
"4490",2122,95
"4494",2123,95
"4498",2124,95
"4502",2125,95
"4506",2126,95
"4510",2127,95
"4514",2128,95
"4518",2129,95
"4522",2130,95
"4526",2131,95
"4530",2132,95
"4534",2133,95
"4538",2134,95
"4542",2135,95
"4546",2136,95
"4550",2137,95
"4554",2138,95
"4558",2139,95
"4562",2140,95
"4566",2141,95
"4570",2142,95
"4574",2143,95
"4578",2144,95
"4582",2145,95
"4586",2146,95
"4590",2147,95
"4594",2148,95
"4598",2149,95
"4602",2150,95
"4606",2151,95
"4610",2152,95
"4614",2153,95
"4618",2154,95
"4622",2155,95
"4626",2156,95
"4630",2157,95
"4634",2158,95
"4638",2159,95
"4642",2160,95
"4646",2161,95
"4650",2162,95
"4654",2163,95
"4658",2164,95
"4662",2165,95
"4666",2166,95
"4670",2167,95
"4674",2168,95
"4678",2169,95
"4682",2170,95
"4686",2171,95
"4690",2172,95
"4694",2173,95
"4698",2174,95
"4702",2175,95
"4706",2176,95
"4710",2177,95
"4714",2178,96
"4718",2179,96
"4722",2180,96
"4726",2181,96
"4730",2182,97
"4734",2183,97
"4738",2184,97
"4742",2185,97
"4746",2186,97
"4750",2187,97
"4754",2188,97
"4758",2189,97
"4762",2190,97
"4766",2191,97
"4770",2192,97
"4774",2193,97
"4778",2194,97
"4782",2195,97
"4786",2196,97
"4790",2197,97
"4794",2198,97
"4798",2199,97
"4802",2200,97
"4806",2201,97
"4810",2202,97
"4814",2203,97
"4818",2204,97
"4822",2205,97
"4826",2206,97
"4830",2207,97
"4834",2208,97
"4838",2209,97
"4842",2210,97
"4846",2211,97
"4850",2212,97
"4854",2213,97
"4858",2214,97
"4862",2215,97
"4866",2216,97
"4870",2217,97
"4874",2218,97
"4878",2219,97
"4882",2220,97
"4886",2221,97
"4890",2222,97
"4894",2223,97
"4898",2224,97
"4902",2225,97
"4906",2226,97
"4910",2227,97
"4914",2228,97
"4918",2229,97
"4922",2230,97
"4926",2231,97
"4930",2232,97
"4934",2233,97
"4938",2234,97
"4942",2235,97
"4946",2236,97
"4950",2237,97
"4954",2238,97
"4958",2239,97
"4962",2240,97
"4966",2241,98
"4970",2242,98
"4974",2243,98
"4978",2244,98
"4982",2245,98
"4986",2246,98
"4990",2247,98
"4994",2248,98
"4998",2249,98
"5002",2250,98
"5006",2251,98
"5010",2252,98
"5014",2253,98
"5018",2254,98
"5022",2255,98
"5026",2256,98
"5030",2257,99
"5034",2258,99
"5038",2259,99
"5042",2260,99
"5046",2261,99
"5050",2262,99
"5054",2263,99
"5058",2264,99
"5062",2265,99
"5066",2266,99
"5070",2267,99
"5074",2268,99
"5078",2269,99
"5082",2270,99
"5086",2271,99
"5090",2272,99
"5094",2273,99
"5098",2274,99
"5102",2275,99
"5106",2276,99
"5110",2277,99
"5114",2278,99
"5118",2279,99
"5122",2280,99
"5126",2281,99
"5130",2282,99
"5134",2283,99
"5138",2284,99
"5142",2285,99
"5146",2286,99
"5150",2287,99
"5154",2288,99
"5158",2289,99
"5162",2290,99
"5166",2291,99
"5170",2292,99
"5174",2293,99
"5178",2294,99
"5182",2295,99
"5186",2296,99
"5190",2297,99
"5194",2298,99
"5198",2299,99
"5202",2300,99
"5206",2301,99
"5210",2302,99
"5214",2303,99
"5218",2304,99
"5222",2305,99
"5226",2306,99
"5230",2307,99
"5234",2308,99
"5238",2309,99
"5242",2310,99
"5246",2311,99
"5250",2312,99
"5254",2313,99
"5258",2314,99
"5262",2315,99
"5266",2316,99
"5270",2317,99
"5274",2318,99
"5278",2319,99
"5282",2320,99
"5286",2321,99
"5290",2322,99
"5294",2323,99
"5298",2324,99
"5302",2325,99
"5306",2326,99
"5310",2327,99
"5314",2328,99
"5318",2329,99
"5322",2330,99
"5326",2331,99
"5330",2332,99
"5334",2333,99
"5338",2334,99
"5342",2335,99
"5346",2336,99
"5350",2337,99
"5354",2338,99
"5358",2339,99
"5362",2340,99
"5366",2341,99
"5370",2342,99
"5374",2343,99
"5378",2344,99
"5382",2345,99
"5386",2346,99
"5390",2347,99
"5394",2348,99
"5398",2349,99
"5402",2350,99
"5406",2351,99
"5410",2352,99
"5414",2353,99
"5418",2354,99
"5422",2355,99
"5426",2356,99
"5430",2357,99
"5434",2358,99
"5438",2359,99
"5442",2360,100
"5446",2361,100
"5450",2362,100
"5454",2363,100
"5458",2364,100
"5462",2365,100
"5466",2366,100
"5470",2367,100
"5474",2368,100
"5478",2369,100
"5482",2370,100
"5486",2371,100
"5490",2372,100
"5494",2373,100
"5498",2374,100
"5502",2375,100
"5506",2376,100
"5510",2377,100
"5514",2378,100
"5518",2379,100
"5522",2380,100
"5526",2381,100
"5530",2382,100
"5534",2383,100
"5538",2384,100
"5542",2385,100
"5546",2386,100
"5550",2387,101
"5554",2388,101
"5558",2389,101
"5562",2390,101
"5566",2391,101
"5570",2392,101
"5574",2393,101
"5578",2394,101
"5582",2395,101
"5586",2396,101
"5590",2397,101
"5594",2398,101
"5598",2399,101
"5602",2400,101
"5606",2401,101
"5610",2402,101
"5614",2403,101
"5618",2404,101
"5622",2405,101
"5626",2406,101
"5630",2407,101
"5634",2408,101
"5638",2409,101
"5642",2410,101
"5646",2411,101
"5650",2412,101
"5654",2413,101
"5658",2414,101
"5662",2415,101
"5666",2416,101
"5670",2417,101
"5674",2418,101
"5678",2419,101
"5682",2420,101
"5686",2421,101
"5690",2422,101
"5694",2423,101
"5698",2424,101
"5702",2425,101
"5706",2426,101
"5710",2427,101
"5714",2428,101
"5718",2429,101
"5722",2430,101
"5726",2431,101
"5730",2432,101
"5734",2433,101
"5738",2434,101
"5742",2435,101
"5746",2436,101
"5750",2437,101
"5754",2438,101
"5758",2439,101
"5762",2440,101
"5766",2441,101
"5770",2442,101
"5774",2443,101
"5778",2444,101
"5782",2445,101
"5786",2446,101
"5790",2447,101
"5794",2448,101
"5798",2449,101
"5802",2450,101
"5806",2451,101
"5810",2452,101
"5814",2453,101
"5818",2454,101
"5822",2455,101
"5826",2456,101
"5830",2457,101
"5834",2458,101
"5838",2459,101
"5842",2460,101
"5846",2461,101
"5850",2462,101
"5854",2463,101
"5858",2464,101
"5862",2465,101
"5866",2466,101
"5870",2467,101
"5874",2468,101
"5878",2469,101
"5882",2470,101
"5886",2471,101
"5890",2472,101
"5894",2473,101
"5898",2474,101
"5902",2475,101
"5906",2476,101
"5910",2477,101
"5914",2478,101
"5918",2479,101
"5922",2480,101
"5926",2481,101
"5930",2482,101
"5934",2483,101
"5938",2484,101
"5942",2485,101
"5946",2486,101
"5950",2487,101
"5954",2488,101
"5958",2489,101
"5962",2490,101
"5966",2491,101
"5970",2492,101
"5974",2493,101
"5978",2494,101
"5982",2495,101
"5986",2496,101
"5990",2497,101
"5994",2498,101
"5998",2499,101
"6002",2500,101
"6006",2501,101
"6010",2502,101
"6014",2503,101
"6018",2504,101
"6022",2505,101
"6026",2506,101
"6030",2507,101
"6034",2508,101
"6038",2509,101
"6042",2510,101
"6046",2511,101
"6050",2512,101
"6054",2513,101
"6058",2514,101
"6062",2515,101
"6066",2516,101
"6070",2517,101
"6074",2518,101
"6078",2519,101
"6082",2520,101
"6086",2521,101
"6090",2522,101
"6094",2523,101
"6098",2524,101
"6102",2525,101
"6106",2526,101
"6110",2527,101
"6114",2528,101
"6118",2529,101
"6122",2530,101
"6126",2531,101
"6130",2532,101
"6134",2533,101
"6138",2534,101
"6142",2535,101
"6146",2536,101
"6150",2537,101
"6154",2538,101
"6158",2539,101
"6162",2540,101
"6166",2541,101
"6170",2542,101
"6174",2543,101
"6178",2544,101
"6182",2545,101
"6186",2546,101
"6190",2547,101
"6194",2548,101
"6198",2549,101
"6202",2550,101
"6206",2551,101
"6210",2552,101
"6214",2553,101
"6218",2554,101
"6222",2555,101
"6226",2556,101
"6230",2557,101
"6234",2558,101
"6238",2559,101
"6242",2560,101
"6246",2561,101
"6250",2562,101
"6254",2563,101
"6258",2564,101
"6262",2565,101
"6266",2566,101
"6270",2567,101
"6274",2568,101
"6278",2569,101
"6282",2570,101
"6286",2571,101
"6290",2572,101
"6294",2573,101
"6298",2574,101
"6302",2575,101
"6306",2576,101
"6310",2577,101
"6314",2578,101
"6318",2579,101
"6322",2580,101
