"","t","k"
"1449",1362,90
"1453",1363,90
"1457",1364,90
"1461",1365,90
"1465",1366,91
"1469",1367,91
"1473",1368,91
"1477",1369,91
"1481",1370,91
"1485",1371,91
"1489",1372,91
"1493",1373,91
"1497",1374,91
"1501",1375,91
"1505",1376,91
"1509",1377,91
"1513",1378,91
"1517",1379,91
"1521",1380,91
"1525",1381,91
"1529",1382,91
"1533",1383,91
"1537",1384,91
"1541",1385,91
"1545",1386,91
"1549",1387,91
"1553",1388,91
"1557",1389,91
"1561",1390,91
"1565",1391,91
"1569",1392,91
"1573",1393,91
"1577",1394,91
"1581",1395,91
"1585",1396,91
"1589",1397,91
"1593",1398,91
"1597",1399,91
"1601",1400,91
"1605",1401,91
"1609",1402,91
"1613",1403,91
"1617",1404,91
"1621",1405,91
"1625",1406,91
"1629",1407,91
"1633",1408,91
"1637",1409,91
"1641",1410,91
"1645",1411,91
"1649",1412,91
"1653",1413,91
"1657",1414,91
"1661",1415,91
"1665",1416,92
"1669",1417,92
"1673",1418,92
"1677",1419,92
"1681",1420,92
"1685",1421,92
"1689",1422,92
"1693",1423,92
"1697",1424,92
"1701",1425,92
"1705",1426,92
"1709",1427,92
"1713",1428,92
"1717",1429,92
"1721",1430,92
"1725",1431,92
"1729",1432,92
"1733",1433,92
"1737",1434,93
"1741",1435,94
"1745",1436,94
"1749",1437,94
"1753",1438,94
"1757",1439,94
"1761",1440,94
"1765",1441,94
"1769",1442,94
"1773",1443,94
"1777",1444,94
"1781",1445,94
"1785",1446,94
"1789",1447,95
"1793",1448,95
"1797",1449,95
"1801",1450,95
"1805",1451,96
"1809",1452,96
"1813",1453,96
"1817",1454,96
"1821",1455,96
"1825",1456,96
"1829",1457,96
"1833",1458,96
"1837",1459,96
"1841",1460,97
"1845",1461,97
"1849",1462,97
"1853",1463,97
"1857",1464,97
"1861",1465,97
"1865",1466,97
"1869",1467,97
"1873",1468,97
"1877",1469,97
"1881",1470,97
"1885",1471,97
"1889",1472,97
"1893",1473,97
"1897",1474,97
"1901",1475,97
"1905",1476,97
"1909",1477,97
"1913",1478,97
"1917",1479,97
"1921",1480,97
"1925",1481,97
"1929",1482,97
"1933",1483,97
"1937",1484,97
"1941",1485,97
"1945",1486,97
"1949",1487,97
"1953",1488,97
"1957",1489,97
"1961",1490,97
"1965",1491,98
"1969",1492,98
"1973",1493,98
"1977",1494,98
"1981",1495,98
"1985",1496,98
"1989",1497,98
"1993",1498,99
"1997",1499,99
"2001",1500,99
"2005",1501,99
"2009",1502,99
"2013",1503,99
"2017",1504,99
"2021",1505,99
"2025",1506,99
"2029",1507,99
"2033",1508,99
"2037",1509,99
"2041",1510,99
"2045",1511,99
"2049",1512,99
"2053",1513,99
"2057",1514,99
"2061",1515,99
"2065",1516,99
"2069",1517,99
"2073",1518,99
"2077",1519,99
"2081",1520,99
"2085",1521,99
"2089",1522,99
"2093",1523,99
"2097",1524,99
"2101",1525,99
"2105",1526,99
"2109",1527,99
"2113",1528,99
"2117",1529,99
"2121",1530,99
"2125",1531,99
"2129",1532,99
"2133",1533,99
"2137",1534,99
"2141",1535,99
"2145",1536,99
"2149",1537,99
"2153",1538,99
"2157",1539,99
"2161",1540,99
"2165",1541,99
"2169",1542,99
"2173",1543,99
"2177",1544,99
"2181",1545,99
"2185",1546,99
"2189",1547,99
"2193",1548,99
"2197",1549,99
"2201",1550,99
"2205",1551,99
"2209",1552,99
"2213",1553,99
"2217",1554,99
"2221",1555,99
"2225",1556,99
"2229",1557,99
"2233",1558,99
"2237",1559,99
"2241",1560,99
"2245",1561,99
"2249",1562,99
"2253",1563,99
"2257",1564,99
"2261",1565,100
"2265",1566,100
"2269",1567,100
"2273",1568,100
"2277",1569,100
"2281",1570,100
"2285",1571,100
"2289",1572,100
"2293",1573,100
"2297",1574,100
"2301",1575,100
"2305",1576,100
"2309",1577,100
"2313",1578,100
"2317",1579,100
"2321",1580,100
"2325",1581,100
"2329",1582,101
"2333",1583,101
"2337",1584,101
"2341",1585,101
"2345",1586,101
"2349",1587,101
"2353",1588,101
"2357",1589,101
"2361",1590,101
"2365",1591,101
"2369",1592,101
"2373",1593,101
"2377",1594,101
"2381",1595,101
"2385",1596,101
"2389",1597,101
"2393",1598,101
"2397",1599,102
"2401",1600,102
"2405",1601,102
"2409",1602,102
"2413",1603,102
"2417",1604,102
"2421",1605,102
"2425",1606,102
"2429",1607,102
"2433",1608,102
"2437",1609,102
"2441",1610,102
"2445",1611,102
"2449",1612,102
"2453",1613,102
"2457",1614,102
"2461",1615,102
"2465",1616,102
"2469",1617,102
"2473",1618,102
"2477",1619,102
"2481",1620,102
"2485",1621,102
"2489",1622,102
"2493",1623,102
"2497",1624,102
"2501",1625,102
"2505",1626,102
"2509",1627,102
"2513",1628,102
"2517",1629,102
"2521",1630,102
"2525",1631,102
"2529",1632,102
"2533",1633,102
"2537",1634,102
"2541",1635,102
"2545",1636,102
"2549",1637,102
"2553",1638,102
"2557",1639,102
"2561",1640,102
"2565",1641,102
"2569",1642,102
"2573",1643,102
"2577",1644,102
"2581",1645,102
"2585",1646,102
"2589",1647,102
"2593",1648,102
"2597",1649,102
"2601",1650,102
"2605",1651,102
"2609",1652,102
"2613",1653,102
"2617",1654,102
"2621",1655,102
"2625",1656,102
"2629",1657,102
"2633",1658,102
"2637",1659,102
"2641",1660,102
"2645",1661,102
"2649",1662,102
"2653",1663,102
"2657",1664,103
"2661",1665,103
"2665",1666,103
"2669",1667,103
"2673",1668,103
"2677",1669,103
"2681",1670,103
"2685",1671,103
"2689",1672,103
"2693",1673,103
"2697",1674,103
"2701",1675,103
"2705",1676,103
"2709",1677,103
"2713",1678,103
"2717",1679,103
"2721",1680,103
"2725",1681,103
"2729",1682,103
"2733",1683,103
"2737",1684,103
"2741",1685,103
"2745",1686,103
"2749",1687,103
"2753",1688,103
"2757",1689,103
"2761",1690,103
"2765",1691,103
"2769",1692,103
"2773",1693,103
"2777",1694,103
"2781",1695,103
"2785",1696,103
"2789",1697,103
"2793",1698,103
"2797",1699,103
"2801",1700,103
"2805",1701,103
"2809",1702,103
"2813",1703,103
"2817",1704,103
"2821",1705,103
"2825",1706,103
"2829",1707,103
"2833",1708,103
"2837",1709,103
"2841",1710,103
"2845",1711,103
"2849",1712,103
"2853",1713,103
"2857",1714,103
"2861",1715,103
"2865",1716,103
"2869",1717,103
"2873",1718,103
"2877",1719,103
"2881",1720,103
"2885",1721,103
"2889",1722,103
"2893",1723,103
"2897",1724,103
"2901",1725,103
"2905",1726,103
"2909",1727,103
"2913",1728,103
"2917",1729,103
"2921",1730,103
"2925",1731,103
"2929",1732,103
"2933",1733,103
"2937",1734,103
"2941",1735,103
"2945",1736,103
"2949",1737,103
"2953",1738,103
"2957",1739,103
"2961",1740,103
"2965",1741,103
"2969",1742,103
"2973",1743,103
"2977",1744,103
"2981",1745,103
"2985",1746,103
"2989",1747,103
"2993",1748,103
"2997",1749,103
"3001",1750,103
"3005",1751,103
"3009",1752,103
"3013",1753,103
"3017",1754,103
"3021",1755,103
"3025",1756,103
"3029",1757,104
"3033",1758,104
"3037",1759,104
"3041",1760,104
"3045",1761,105
"3049",1762,106
"3053",1763,106
"3057",1764,106
"3061",1765,106
"3065",1766,106
"3069",1767,106
"3073",1768,106
"3077",1769,106
"3081",1770,106
"3085",1771,106
"3089",1772,106
"3093",1773,106
"3097",1774,106
"3101",1775,106
"3105",1776,106
"3109",1777,106
"3113",1778,106
"3117",1779,106
"3121",1780,106
"3125",1781,106
"3129",1782,106
"3133",1783,106
"3137",1784,106
"3141",1785,106
"3145",1786,106
"3149",1787,106
"3153",1788,106
"3157",1789,106
"3161",1790,106
"3165",1791,106
"3169",1792,106
"3173",1793,106
"3177",1794,106
"3181",1795,106
"3185",1796,106
"3189",1797,106
"3193",1798,106
"3197",1799,106
"3201",1800,106
"3205",1801,106
"3209",1802,106
"3213",1803,106
"3217",1804,106
"3221",1805,106
"3225",1806,106
"3229",1807,106
"3233",1808,106
"3237",1809,106
"3241",1810,106
"3245",1811,106
"3249",1812,106
"3253",1813,106
"3257",1814,106
"3261",1815,106
"3265",1816,106
"3269",1817,107
"3273",1818,107
"3277",1819,107
"3281",1820,107
"3285",1821,107
"3289",1822,107
"3293",1823,107
"3297",1824,107
"3301",1825,107
"3305",1826,107
"3309",1827,107
"3313",1828,107
"3317",1829,107
"3321",1830,107
"3325",1831,107
"3329",1832,107
"3333",1833,107
"3337",1834,107
"3341",1835,107
"3345",1836,107
"3349",1837,107
"3353",1838,107
"3357",1839,107
"3361",1840,107
"3365",1841,107
"3369",1842,107
"3373",1843,107
"3377",1844,107
"3381",1845,107
"3385",1846,107
"3389",1847,107
"3393",1848,107
"3397",1849,107
"3401",1850,107
"3405",1851,107
"3409",1852,107
"3413",1853,107
"3417",1854,107
"3421",1855,107
"3425",1856,107
"3429",1857,107
"3433",1858,107
"3437",1859,107
"3441",1860,107
"3445",1861,107
"3449",1862,107
"3453",1863,107
"3457",1864,107
"3461",1865,107
"3465",1866,107
"3469",1867,107
"3473",1868,107
"3477",1869,107
"3481",1870,107
"3485",1871,107
"3489",1872,107
"3493",1873,107
"3497",1874,107
"3501",1875,107
"3505",1876,107
"3509",1877,107
"3513",1878,107
"3517",1879,107
"3521",1880,107
"3525",1881,107
"3529",1882,107
"3533",1883,107
"3537",1884,107
"3541",1885,107
"3545",1886,107
"3549",1887,108
"3553",1888,108
"3557",1889,108
"3561",1890,108
"3565",1891,108
"3569",1892,108
"3573",1893,108
"3577",1894,108
"3581",1895,108
"3585",1896,108
"3589",1897,108
"3593",1898,108
"3597",1899,108
"3601",1900,108
"3605",1901,108
"3609",1902,108
"3613",1903,108
"3617",1904,108
"3621",1905,108
"3625",1906,108
"3629",1907,108
"3633",1908,108
"3637",1909,108
"3641",1910,108
"3645",1911,108
"3649",1912,108
"3653",1913,109
"3657",1914,109
"3661",1915,109
"3665",1916,109
"3669",1917,110
"3673",1918,111
"3677",1919,111
"3681",1920,111
"3685",1921,111
"3689",1922,111
"3693",1923,111
"3697",1924,111
"3701",1925,111
"3705",1926,111
"3709",1927,111
"3713",1928,111
"3717",1929,111
"3721",1930,111
"3725",1931,111
"3729",1932,111
"3733",1933,111
"3737",1934,111
"3741",1935,111
"3745",1936,111
"3749",1937,111
"3753",1938,111
"3757",1939,111
"3761",1940,111
"3765",1941,111
"3769",1942,111
"3773",1943,111
"3777",1944,111
"3781",1945,111
"3785",1946,111
"3789",1947,111
"3793",1948,111
"3797",1949,111
"3801",1950,111
"3805",1951,111
"3809",1952,111
"3813",1953,111
"3817",1954,111
"3821",1955,111
"3825",1956,111
"3829",1957,111
"3833",1958,111
"3837",1959,111
"3841",1960,111
"3845",1961,111
"3849",1962,111
"3853",1963,111
"3857",1964,111
"3861",1965,111
"3865",1966,111
"3869",1967,111
"3873",1968,111
"3877",1969,111
"3881",1970,111
"3885",1971,111
"3889",1972,111
"3893",1973,111
"3897",1974,111
"3901",1975,111
"3905",1976,111
"3909",1977,111
"3913",1978,111
"3917",1979,111
"3921",1980,111
"3925",1981,111
"3929",1982,111
"3933",1983,111
"3937",1984,111
"3941",1985,111
"3945",1986,111
"3949",1987,111
"3953",1988,111
"3957",1989,111
"3961",1990,111
"3965",1991,111
"3969",1992,111
"3973",1993,111
"3977",1994,111
"3981",1995,112
"3985",1996,112
"3989",1997,112
"3993",1998,112
"3997",1999,112
"4001",2000,112
"4005",2001,112
"4009",2002,112
"4013",2003,112
"4017",2004,112
"4021",2005,113
"4025",2006,113
"4029",2007,113
"4033",2008,113
"4037",2009,113
"4041",2010,113
"4045",2011,113
"4049",2012,113
"4053",2013,113
"4057",2014,113
"4061",2015,113
"4065",2016,113
"4069",2017,113
"4073",2018,113
"4077",2019,113
"4081",2020,113
"4085",2021,113
"4089",2022,113
"4093",2023,114
"4097",2024,114
"4101",2025,114
"4105",2026,114
"4109",2027,114
"4113",2028,114
"4117",2029,114
"4121",2030,114
"4125",2031,114
"4129",2032,114
"4133",2033,114
"4137",2034,114
"4141",2035,114
"4145",2036,114
"4149",2037,114
"4153",2038,114
"4157",2039,114
"4161",2040,114
"4165",2041,114
"4169",2042,114
"4173",2043,114
"4177",2044,114
"4181",2045,114
"4185",2046,114
"4189",2047,114
"4193",2048,114
"4197",2049,114
"4201",2050,114
"4205",2051,114
"4209",2052,114
"4213",2053,114
"4217",2054,114
"4221",2055,114
"4225",2056,115
"4229",2057,115
"4233",2058,115
"4237",2059,115
"4241",2060,115
"4245",2061,115
"4249",2062,115
"4253",2063,115
"4257",2064,115
"4261",2065,115
"4265",2066,115
"4269",2067,115
"4273",2068,115
"4277",2069,115
"4281",2070,115
"4285",2071,115
"4289",2072,115
"4293",2073,115
"4297",2074,115
"4301",2075,115
"4305",2076,115
"4309",2077,115
"4313",2078,115
"4317",2079,115
"4321",2080,115
"4325",2081,115
"4329",2082,115
"4333",2083,115
"4337",2084,115
"4341",2085,115
"4345",2086,115
"4349",2087,115
"4353",2088,115
"4357",2089,115
"4361",2090,115
"4365",2091,115
"4369",2092,115
"4373",2093,115
"4377",2094,115
"4381",2095,115
"4385",2096,115
"4389",2097,115
"4393",2098,115
"4397",2099,115
"4401",2100,115
"4405",2101,115
"4409",2102,115
"4413",2103,115
"4417",2104,115
"4421",2105,115
"4425",2106,115
"4429",2107,115
"4433",2108,115
"4437",2109,115
"4441",2110,115
"4445",2111,115
"4449",2112,115
"4453",2113,115
"4457",2114,115
"4461",2115,115
"4465",2116,115
"4469",2117,115
"4473",2118,115
"4477",2119,115
"4481",2120,115
"4485",2121,115
"4489",2122,115
"4493",2123,115
"4497",2124,115
"4501",2125,115
"4505",2126,115
"4509",2127,115
"4513",2128,115
"4517",2129,115
"4521",2130,115
"4525",2131,115
"4529",2132,115
"4533",2133,115
"4537",2134,115
"4541",2135,115
"4545",2136,115
"4549",2137,115
"4553",2138,115
"4557",2139,115
"4561",2140,115
"4565",2141,115
"4569",2142,115
"4573",2143,115
"4577",2144,115
"4581",2145,115
"4585",2146,115
"4589",2147,115
"4593",2148,115
"4597",2149,115
"4601",2150,115
"4605",2151,115
"4609",2152,115
"4613",2153,115
"4617",2154,115
"4621",2155,115
"4625",2156,115
"4629",2157,115
"4633",2158,115
"4637",2159,116
"4641",2160,116
"4645",2161,116
"4649",2162,116
"4653",2163,116
"4657",2164,116
"4661",2165,116
"4665",2166,116
"4669",2167,116
"4673",2168,116
"4677",2169,117
"4681",2170,117
"4685",2171,117
"4689",2172,117
"4693",2173,117
"4697",2174,117
"4701",2175,117
"4705",2176,117
"4709",2177,117
"4713",2178,117
"4717",2179,117
"4721",2180,117
"4725",2181,117
"4729",2182,117
"4733",2183,117
"4737",2184,117
"4741",2185,117
"4745",2186,117
"4749",2187,117
"4753",2188,117
"4757",2189,117
"4761",2190,117
"4765",2191,117
"4769",2192,117
"4773",2193,117
"4777",2194,117
"4781",2195,117
"4785",2196,117
"4789",2197,117
"4793",2198,117
"4797",2199,117
"4801",2200,117
"4805",2201,117
"4809",2202,117
"4813",2203,117
"4817",2204,117
"4821",2205,117
"4825",2206,117
"4829",2207,117
"4833",2208,117
"4837",2209,117
"4841",2210,117
"4845",2211,117
"4849",2212,117
"4853",2213,117
"4857",2214,117
"4861",2215,117
"4865",2216,117
"4869",2217,117
"4873",2218,117
"4877",2219,117
"4881",2220,117
"4885",2221,117
"4889",2222,117
"4893",2223,117
"4897",2224,117
"4901",2225,117
"4905",2226,117
"4909",2227,117
"4913",2228,117
"4917",2229,117
"4921",2230,117
"4925",2231,117
"4929",2232,117
"4933",2233,117
"4937",2234,117
"4941",2235,117
"4945",2236,117
"4949",2237,117
"4953",2238,117
"4957",2239,117
"4961",2240,117
"4965",2241,117
"4969",2242,117
"4973",2243,117
"4977",2244,117
"4981",2245,117
"4985",2246,117
"4989",2247,118
"4993",2248,118
"4997",2249,118
"5001",2250,118
"5005",2251,118
"5009",2252,118
"5013",2253,118
"5017",2254,118
"5021",2255,118
"5025",2256,118
"5029",2257,118
"5033",2258,118
"5037",2259,118
"5041",2260,118
"5045",2261,118
"5049",2262,118
"5053",2263,118
"5057",2264,118
"5061",2265,118
"5065",2266,118
"5069",2267,118
"5073",2268,119
"5077",2269,119
"5081",2270,119
"5085",2271,119
"5089",2272,119
"5093",2273,119
"5097",2274,119
"5101",2275,119
"5105",2276,119
"5109",2277,119
"5113",2278,119
"5117",2279,119
"5121",2280,119
"5125",2281,119
"5129",2282,119
"5133",2283,119
"5137",2284,119
"5141",2285,119
"5145",2286,120
"5149",2287,120
"5153",2288,121
"5157",2289,121
"5161",2290,121
"5165",2291,121
"5169",2292,121
"5173",2293,121
"5177",2294,121
"5181",2295,121
"5185",2296,121
"5189",2297,121
"5193",2298,121
"5197",2299,121
"5201",2300,122
"5205",2301,122
"5209",2302,122
"5213",2303,122
"5217",2304,122
"5221",2305,122
"5225",2306,122
"5229",2307,122
"5233",2308,122
"5237",2309,122
"5241",2310,122
"5245",2311,122
"5249",2312,122
"5253",2313,122
"5257",2314,123
"5261",2315,123
"5265",2316,123
"5269",2317,123
"5273",2318,123
"5277",2319,123
"5281",2320,123
"5285",2321,123
"5289",2322,123
"5293",2323,123
"5297",2324,123
"5301",2325,123
"5305",2326,123
"5309",2327,123
"5313",2328,123
"5317",2329,123
"5321",2330,123
"5325",2331,123
"5329",2332,123
"5333",2333,123
"5337",2334,123
"5341",2335,123
"5345",2336,123
"5349",2337,123
"5353",2338,123
"5357",2339,123
"5361",2340,123
"5365",2341,123
"5369",2342,123
"5373",2343,123
"5377",2344,123
"5381",2345,123
"5385",2346,123
"5389",2347,123
"5393",2348,123
"5397",2349,123
"5401",2350,123
"5405",2351,123
"5409",2352,123
"5413",2353,123
"5417",2354,123
"5421",2355,123
"5425",2356,123
"5429",2357,123
"5433",2358,123
"5437",2359,123
"5441",2360,123
"5445",2361,123
"5449",2362,123
"5453",2363,124
"5457",2364,124
"5461",2365,124
"5465",2366,124
"5469",2367,124
"5473",2368,124
"5477",2369,124
"5481",2370,124
"5485",2371,124
"5489",2372,124
"5493",2373,124
"5497",2374,124
"5501",2375,124
"5505",2376,124
"5509",2377,124
"5513",2378,124
"5517",2379,124
"5521",2380,124
"5525",2381,124
"5529",2382,124
"5533",2383,124
"5537",2384,124
"5541",2385,124
"5545",2386,124
"5549",2387,124
"5553",2388,124
"5557",2389,124
"5561",2390,124
"5565",2391,124
"5569",2392,124
"5573",2393,124
"5577",2394,124
"5581",2395,124
"5585",2396,124
"5589",2397,124
"5593",2398,124
"5597",2399,124
"5601",2400,124
"5605",2401,124
"5609",2402,124
"5613",2403,124
"5617",2404,124
"5621",2405,124
"5625",2406,124
"5629",2407,124
"5633",2408,124
"5637",2409,124
"5641",2410,125
"5645",2411,125
"5649",2412,125
"5653",2413,125
"5657",2414,125
"5661",2415,125
"5665",2416,125
"5669",2417,125
"5673",2418,125
"5677",2419,125
"5681",2420,125
"5685",2421,125
"5689",2422,125
"5693",2423,125
"5697",2424,125
"5701",2425,125
"5705",2426,125
"5709",2427,125
"5713",2428,125
"5717",2429,125
"5721",2430,125
"5725",2431,125
"5729",2432,125
"5733",2433,125
"5737",2434,125
"5741",2435,125
"5745",2436,125
"5749",2437,125
"5753",2438,125
"5757",2439,125
"5761",2440,125
"5765",2441,125
"5769",2442,125
"5773",2443,125
"5777",2444,125
"5781",2445,125
"5785",2446,125
"5789",2447,125
"5793",2448,125
"5797",2449,126
"5801",2450,126
"5805",2451,126
"5809",2452,126
"5813",2453,126
"5817",2454,126
"5821",2455,126
"5825",2456,126
"5829",2457,126
"5833",2458,126
"5837",2459,126
"5841",2460,126
"5845",2461,126
"5849",2462,126
"5853",2463,126
"5857",2464,126
"5861",2465,126
"5865",2466,126
"5869",2467,126
"5873",2468,126
"5877",2469,126
"5881",2470,126
"5885",2471,126
"5889",2472,126
"5893",2473,126
"5897",2474,126
"5901",2475,126
"5905",2476,126
"5909",2477,126
"5913",2478,126
"5917",2479,126
"5921",2480,126
"5925",2481,126
"5929",2482,126
"5933",2483,126
"5937",2484,126
"5941",2485,126
"5945",2486,126
"5949",2487,126
"5953",2488,126
"5957",2489,126
"5961",2490,126
"5965",2491,126
"5969",2492,126
"5973",2493,126
"5977",2494,126
"5981",2495,126
"5985",2496,126
"5989",2497,126
"5993",2498,126
"5997",2499,126
"6001",2500,126
"6005",2501,126
"6009",2502,126
"6013",2503,126
"6017",2504,126
"6021",2505,126
"6025",2506,126
"6029",2507,126
"6033",2508,126
"6037",2509,126
"6041",2510,126
"6045",2511,126
"6049",2512,126
"6053",2513,126
"6057",2514,126
"6061",2515,126
"6065",2516,126
"6069",2517,126
"6073",2518,126
"6077",2519,126
"6081",2520,126
"6085",2521,126
"6089",2522,126
"6093",2523,126
"6097",2524,126
"6101",2525,126
"6105",2526,126
"6109",2527,126
"6113",2528,126
"6117",2529,126
"6121",2530,126
"6125",2531,126
"6129",2532,126
"6133",2533,126
"6137",2534,126
"6141",2535,126
"6145",2536,126
"6149",2537,126
"6153",2538,126
"6157",2539,126
"6161",2540,126
"6165",2541,126
"6169",2542,126
"6173",2543,126
"6177",2544,126
"6181",2545,126
"6185",2546,126
"6189",2547,126
"6193",2548,126
"6197",2549,126
"6201",2550,126
"6205",2551,126
"6209",2552,126
"6213",2553,126
"6217",2554,126
"6221",2555,126
"6225",2556,126
"6229",2557,127
"6233",2558,127
"6237",2559,127
"6241",2560,127
"6245",2561,127
"6249",2562,127
"6253",2563,127
"6257",2564,127
"6261",2565,127
"6265",2566,127
"6269",2567,127
"6273",2568,127
"6277",2569,127
"6281",2570,127
"6285",2571,127
"6289",2572,127
"6293",2573,127
"6297",2574,127
"6301",2575,127
"6305",2576,127
"6309",2577,127
"6313",2578,127
"6317",2579,127
"6321",2580,127
