834
662
764
699
261
76
282
73
94
678
818
1046
979
580
530
164
928
588
373
620
512
349
554
435
492
322
295
481
393
149
301
237
360
213
445
238
426
281
266
299
251
141
247
193
277
189
343
272
157
157
83
281
195
324
145
289
327
233
114
133
183
150
90
229
219
254
154
152
78
295
297
107
170
169
194
240
96
280
204
273
263
517
92
320
226
193
217
262
148
217
101
240
180
86
269
148
89
179
97
108
227
145
257
331
156
269
93
116
84
206
120
206
125
164
167
160
286
121
195
363
70
89
176
141
142
144
233
123
260
124
197
47
128
76
188
205
111
104
171
90
132
124
74
51
121
79
106
48
108
142
93
97
122
105
102
132
128
82
172
191
83
131
191
79
157
144
104
260
140
55
141
103
131
166
176
72
117
124
146
102
109
113
81
126
123
108
80
91
118
49
133
82
117
291
65
124
135
33
107
144
133
131
158
63
284
129
90
80
112
81
107
33
111
204
137
52
130
74
129
42
138
61
119
44
158
37
129
50
97
88
144
113
57
44
66
35
130
120
128
69
70
83
163
174
54
111
79
117
140
126
43
45
61
110
27
76
53
261
204
151
75
77
102
159
102
109
92
112
28
91
87
64
153
90
61
112
111
137
69
80
33
150
106
79
36
133
48
65
65
116
46
25
146
161
240
137
73
63
122
61
78
120
74
53
42
53
118
44
44
64
107
50
141
156
51
35
87
60
83
22
102
129
109
53
91
60
98
132
35
109
46
101
55
93
87
44
39
110
129
68
94
87
27
59
115
75
171
49
88
82
121
80
57
41
73
69
85
61
77
41
60
89
69
32
86
90
79
82
61
116
84
98
31
94
41
50
68
73
147
64
82
30
35
50
59
107
78
73
101
55
111
111
99
143
69
96
156
93
62
184
75
58
38
78
61
110
127
46
83
145
127
151
40
80
105
99
104
46
75
52
111
87
43
79
43
21
55
38
80
84
53
104
65
98
106
77
24
63
71
71
32
77
104
39
144
85
76
125
142
39
95
54
92
43
85
62
77
80
93
59
97
140
138
32
40
35
86
95
40
78
88
103
63
96
108
51
72
48
66
49
52
96
58
58
85
131
89
33
50
84
80
16
49
81
62
99
69
63
28
38
49
60
144
48
59
132
106
36
215
86
71
54
82
56
72
41
104
82
40
40
51
41
63
34
116
40
35
86
96
57
15
42
149
102
89
25
102
84
50
39
41
89
39
37
40
63
44
88
80
111
58
104
36
73
53
69
48
84
53
82
125
35
140
