"","t","k"
"1299",1324,24
"1303",1325,24
"1307",1326,24
"1311",1327,24
"1315",1328,24
"1319",1329,24
"1323",1330,24
"1327",1331,24
"1331",1332,24
"1335",1333,24
"1339",1334,24
"1343",1335,24
"1347",1336,24
"1351",1337,24
"1355",1338,24
"1359",1339,24
"1363",1340,24
"1367",1341,24
"1371",1342,24
"1375",1343,24
"1379",1344,24
"1383",1345,24
"1387",1346,24
"1391",1347,24
"1395",1348,24
"1399",1349,24
"1403",1350,24
"1407",1351,24
"1411",1352,24
"1415",1353,24
"1419",1354,24
"1423",1355,24
"1427",1356,24
"1431",1357,24
"1435",1358,24
"1439",1359,24
"1443",1360,24
"1447",1361,24
"1451",1362,24
"1455",1363,24
"1459",1364,24
"1463",1365,24
"1467",1366,24
"1471",1367,24
"1475",1368,24
"1479",1369,24
"1483",1370,24
"1487",1371,24
"1491",1372,24
"1495",1373,24
"1499",1374,24
"1503",1375,24
"1507",1376,24
"1511",1377,24
"1515",1378,24
"1519",1379,24
"1523",1380,24
"1527",1381,24
"1531",1382,24
"1535",1383,24
"1539",1384,24
"1543",1385,24
"1547",1386,24
"1551",1387,24
"1555",1388,24
"1559",1389,24
"1563",1390,24
"1567",1391,24
"1571",1392,24
"1575",1393,24
"1579",1394,24
"1583",1395,24
"1587",1396,24
"1591",1397,24
"1595",1398,24
"1599",1399,24
"1603",1400,24
"1607",1401,24
"1611",1402,24
"1615",1403,24
"1619",1404,24
"1623",1405,24
"1627",1406,24
"1631",1407,24
"1635",1408,24
"1639",1409,24
"1643",1410,24
"1647",1411,24
"1651",1412,24
"1655",1413,24
"1659",1414,24
"1663",1415,24
"1667",1416,24
"1671",1417,24
"1675",1418,24
"1679",1419,24
"1683",1420,24
"1687",1421,24
"1691",1422,24
"1695",1423,24
"1699",1424,24
"1703",1425,24
"1707",1426,24
"1711",1427,24
"1715",1428,24
"1719",1429,24
"1723",1430,24
"1727",1431,24
"1731",1432,24
"1735",1433,24
"1739",1434,24
"1743",1435,24
"1747",1436,24
"1751",1437,24
"1755",1438,24
"1759",1439,24
"1763",1440,24
"1767",1441,24
"1771",1442,24
"1775",1443,24
"1779",1444,24
"1783",1445,24
"1787",1446,24
"1791",1447,24
"1795",1448,24
"1799",1449,24
"1803",1450,24
"1807",1451,24
"1811",1452,24
"1815",1453,24
"1819",1454,24
"1823",1455,24
"1827",1456,24
"1831",1457,24
"1835",1458,24
"1839",1459,24
"1843",1460,24
"1847",1461,24
"1851",1462,24
"1855",1463,24
"1859",1464,24
"1863",1465,24
"1867",1466,24
"1871",1467,24
"1875",1468,24
"1879",1469,24
"1883",1470,24
"1887",1471,24
"1891",1472,24
"1895",1473,24
"1899",1474,24
"1903",1475,24
"1907",1476,24
"1911",1477,24
"1915",1478,24
"1919",1479,24
"1923",1480,24
"1927",1481,24
"1931",1482,24
"1935",1483,24
"1939",1484,24
"1943",1485,24
"1947",1486,24
"1951",1487,24
"1955",1488,24
"1959",1489,24
"1963",1490,24
"1967",1491,24
"1971",1492,24
"1975",1493,24
"1979",1494,24
"1983",1495,24
"1987",1496,24
"1991",1497,24
"1995",1498,24
"1999",1499,24
"2003",1500,24
"2007",1501,24
"2011",1502,24
"2015",1503,24
"2019",1504,24
"2023",1505,24
"2027",1506,24
"2031",1507,24
"2035",1508,24
"2039",1509,24
"2043",1510,24
"2047",1511,24
"2051",1512,24
"2055",1513,24
"2059",1514,24
"2063",1515,24
"2067",1516,24
"2071",1517,24
"2075",1518,24
"2079",1519,24
"2083",1520,24
"2087",1521,24
"2091",1522,24
"2095",1523,24
"2099",1524,24
"2103",1525,24
"2107",1526,24
"2111",1527,24
"2115",1528,24
"2119",1529,24
"2123",1530,24
"2127",1531,24
"2131",1532,24
"2135",1533,24
"2139",1534,24
"2143",1535,24
"2147",1536,24
"2151",1537,24
"2155",1538,24
"2159",1539,24
"2163",1540,24
"2167",1541,24
"2171",1542,24
"2175",1543,24
"2179",1544,24
"2183",1545,24
"2187",1546,24
"2191",1547,24
"2195",1548,24
"2199",1549,24
"2203",1550,24
"2207",1551,24
"2211",1552,24
"2215",1553,24
"2219",1554,24
"2223",1555,24
"2227",1556,24
"2231",1557,24
"2235",1558,24
"2239",1559,24
"2243",1560,24
"2247",1561,24
"2251",1562,24
"2255",1563,24
"2259",1564,24
"2263",1565,24
"2267",1566,24
"2271",1567,24
"2275",1568,24
"2279",1569,24
"2283",1570,24
"2287",1571,24
"2291",1572,24
"2295",1573,24
"2299",1574,24
"2303",1575,24
"2307",1576,24
"2311",1577,25
"2315",1578,25
"2319",1579,25
"2323",1580,25
"2327",1581,25
"2331",1582,25
"2335",1583,25
"2339",1584,25
"2343",1585,25
"2347",1586,25
"2351",1587,25
"2355",1588,25
"2359",1589,25
"2363",1590,25
"2367",1591,25
"2371",1592,25
"2375",1593,25
"2379",1594,25
"2383",1595,25
"2387",1596,25
"2391",1597,25
"2395",1598,25
"2399",1599,25
"2403",1600,25
"2407",1601,25
"2411",1602,25
"2415",1603,25
"2419",1604,25
"2423",1605,25
"2427",1606,25
"2431",1607,25
"2435",1608,26
"2439",1609,26
"2443",1610,26
"2447",1611,26
"2451",1612,26
"2455",1613,26
"2459",1614,26
"2463",1615,26
"2467",1616,26
"2471",1617,26
"2475",1618,26
"2479",1619,26
"2483",1620,26
"2487",1621,26
"2491",1622,26
"2495",1623,26
"2499",1624,26
"2503",1625,26
"2507",1626,26
"2511",1627,26
"2515",1628,26
"2519",1629,26
"2523",1630,26
"2527",1631,26
"2531",1632,26
"2535",1633,26
"2539",1634,26
"2543",1635,26
"2547",1636,26
"2551",1637,26
"2555",1638,26
"2559",1639,26
"2563",1640,26
"2567",1641,26
"2571",1642,26
"2575",1643,26
"2579",1644,26
"2583",1645,26
"2587",1646,26
"2591",1647,26
"2595",1648,26
"2599",1649,26
"2603",1650,26
"2607",1651,26
"2611",1652,26
"2615",1653,26
"2619",1654,26
"2623",1655,26
"2627",1656,26
"2631",1657,26
"2635",1658,26
"2639",1659,26
"2643",1660,26
"2647",1661,26
"2651",1662,26
"2655",1663,26
"2659",1664,26
"2663",1665,26
"2667",1666,26
"2671",1667,26
"2675",1668,26
"2679",1669,26
"2683",1670,26
"2687",1671,26
"2691",1672,26
"2695",1673,26
"2699",1674,26
"2703",1675,26
"2707",1676,26
"2711",1677,26
"2715",1678,26
"2719",1679,26
"2723",1680,26
"2727",1681,26
"2731",1682,26
"2735",1683,26
"2739",1684,26
"2743",1685,26
"2747",1686,26
"2751",1687,26
"2755",1688,26
"2759",1689,26
"2763",1690,26
"2767",1691,26
"2771",1692,26
"2775",1693,26
"2779",1694,26
"2783",1695,26
"2787",1696,26
"2791",1697,26
"2795",1698,26
"2799",1699,26
"2803",1700,26
"2807",1701,26
"2811",1702,26
"2815",1703,26
"2819",1704,26
"2823",1705,26
"2827",1706,26
"2831",1707,26
"2835",1708,26
"2839",1709,26
"2843",1710,26
"2847",1711,26
"2851",1712,26
"2855",1713,26
"2859",1714,26
"2863",1715,26
"2867",1716,26
"2871",1717,26
"2875",1718,26
"2879",1719,26
"2883",1720,26
"2887",1721,26
"2891",1722,26
"2895",1723,26
"2899",1724,26
"2903",1725,26
"2907",1726,26
"2911",1727,26
"2915",1728,26
"2919",1729,26
"2923",1730,26
"2927",1731,26
"2931",1732,26
"2935",1733,26
"2939",1734,26
"2943",1735,26
"2947",1736,26
"2951",1737,26
"2955",1738,26
"2959",1739,26
"2963",1740,26
"2967",1741,26
"2971",1742,26
"2975",1743,26
"2979",1744,26
"2983",1745,26
"2987",1746,26
"2991",1747,26
"2995",1748,26
"2999",1749,26
"3003",1750,26
"3007",1751,26
"3011",1752,26
"3015",1753,26
"3019",1754,26
"3023",1755,26
"3027",1756,26
"3031",1757,26
"3035",1758,26
"3039",1759,26
"3043",1760,26
"3047",1761,26
"3051",1762,26
"3055",1763,26
"3059",1764,26
"3063",1765,26
"3067",1766,26
"3071",1767,26
"3075",1768,26
"3079",1769,26
"3083",1770,26
"3087",1771,26
"3091",1772,26
"3095",1773,26
"3099",1774,26
"3103",1775,26
"3107",1776,26
"3111",1777,26
"3115",1778,26
"3119",1779,26
"3123",1780,26
"3127",1781,26
"3131",1782,26
"3135",1783,26
"3139",1784,26
"3143",1785,26
"3147",1786,26
"3151",1787,26
"3155",1788,26
"3159",1789,26
"3163",1790,26
"3167",1791,26
"3171",1792,26
"3175",1793,26
"3179",1794,26
"3183",1795,26
"3187",1796,26
"3191",1797,26
"3195",1798,26
"3199",1799,26
"3203",1800,26
"3207",1801,26
"3211",1802,26
"3215",1803,26
"3219",1804,26
"3223",1805,26
"3227",1806,26
"3231",1807,26
"3235",1808,26
"3239",1809,26
"3243",1810,26
"3247",1811,26
"3251",1812,26
"3255",1813,26
"3259",1814,26
"3263",1815,26
"3267",1816,26
"3271",1817,26
"3275",1818,26
"3279",1819,27
"3283",1820,27
"3287",1821,28
"3291",1822,28
"3295",1823,28
"3299",1824,28
"3303",1825,28
"3307",1826,28
"3311",1827,28
"3315",1828,28
"3319",1829,28
"3323",1830,28
"3327",1831,28
"3331",1832,28
"3335",1833,28
"3339",1834,28
"3343",1835,28
"3347",1836,28
"3351",1837,28
"3355",1838,28
"3359",1839,28
"3363",1840,28
"3367",1841,28
"3371",1842,28
"3375",1843,28
"3379",1844,28
"3383",1845,28
"3387",1846,28
"3391",1847,28
"3395",1848,28
"3399",1849,28
"3403",1850,28
"3407",1851,28
"3411",1852,28
"3415",1853,28
"3419",1854,28
"3423",1855,28
"3427",1856,28
"3431",1857,28
"3435",1858,28
"3439",1859,28
"3443",1860,28
"3447",1861,28
"3451",1862,28
"3455",1863,28
"3459",1864,28
"3463",1865,28
"3467",1866,28
"3471",1867,28
"3475",1868,29
"3479",1869,29
"3483",1870,29
"3487",1871,29
"3491",1872,29
"3495",1873,29
"3499",1874,29
"3503",1875,29
"3507",1876,29
"3511",1877,29
"3515",1878,29
"3519",1879,29
"3523",1880,29
"3527",1881,29
"3531",1882,29
"3535",1883,29
"3539",1884,29
"3543",1885,29
"3547",1886,29
"3551",1887,29
"3555",1888,29
"3559",1889,29
"3563",1890,29
"3567",1891,29
"3571",1892,29
"3575",1893,29
"3579",1894,29
"3583",1895,29
"3587",1896,29
"3591",1897,30
"3595",1898,30
"3599",1899,30
"3603",1900,30
"3607",1901,30
"3611",1902,30
"3615",1903,30
"3619",1904,30
"3623",1905,30
"3627",1906,30
"3631",1907,30
"3635",1908,30
"3639",1909,30
"3643",1910,30
"3647",1911,30
"3651",1912,30
"3655",1913,30
"3659",1914,30
"3663",1915,30
"3667",1916,30
"3671",1917,30
"3675",1918,30
"3679",1919,30
"3683",1920,30
"3687",1921,30
"3691",1922,30
"3695",1923,30
"3699",1924,30
"3703",1925,30
"3707",1926,30
"3711",1927,30
"3715",1928,30
"3719",1929,30
"3723",1930,30
"3727",1931,30
"3731",1932,30
"3735",1933,30
"3739",1934,30
"3743",1935,30
"3747",1936,30
"3751",1937,30
"3755",1938,30
"3759",1939,30
"3763",1940,30
"3767",1941,30
"3771",1942,30
"3775",1943,30
"3779",1944,30
"3783",1945,30
"3787",1946,30
"3791",1947,30
"3795",1948,30
"3799",1949,30
"3803",1950,30
"3807",1951,30
"3811",1952,30
"3815",1953,30
"3819",1954,30
"3823",1955,30
"3827",1956,30
"3831",1957,30
"3835",1958,30
"3839",1959,30
"3843",1960,30
"3847",1961,30
"3851",1962,30
"3855",1963,30
"3859",1964,30
"3863",1965,30
"3867",1966,30
"3871",1967,30
"3875",1968,30
"3879",1969,30
"3883",1970,30
"3887",1971,30
"3891",1972,30
"3895",1973,30
"3899",1974,30
"3903",1975,30
"3907",1976,30
"3911",1977,30
"3915",1978,30
"3919",1979,30
"3923",1980,30
"3927",1981,30
"3931",1982,30
"3935",1983,30
"3939",1984,30
"3943",1985,30
"3947",1986,30
"3951",1987,30
"3955",1988,30
"3959",1989,30
"3963",1990,30
"3967",1991,30
"3971",1992,30
"3975",1993,30
"3979",1994,30
"3983",1995,30
"3987",1996,30
"3991",1997,30
"3995",1998,30
"3999",1999,30
"4003",2000,30
"4007",2001,30
"4011",2002,30
"4015",2003,30
"4019",2004,30
"4023",2005,31
"4027",2006,31
"4031",2007,31
"4035",2008,31
"4039",2009,31
"4043",2010,31
"4047",2011,31
"4051",2012,31
"4055",2013,31
"4059",2014,31
"4063",2015,31
"4067",2016,31
"4071",2017,31
"4075",2018,31
"4079",2019,31
"4083",2020,31
"4087",2021,31
"4091",2022,31
"4095",2023,31
"4099",2024,31
"4103",2025,31
"4107",2026,31
"4111",2027,31
"4115",2028,31
"4119",2029,31
"4123",2030,31
"4127",2031,31
"4131",2032,31
"4135",2033,31
"4139",2034,31
"4143",2035,31
"4147",2036,31
"4151",2037,31
"4155",2038,31
"4159",2039,31
"4163",2040,31
"4167",2041,31
"4171",2042,31
"4175",2043,31
"4179",2044,31
"4183",2045,31
"4187",2046,31
"4191",2047,31
"4195",2048,31
"4199",2049,31
"4203",2050,31
"4207",2051,31
"4211",2052,31
"4215",2053,31
"4219",2054,31
"4223",2055,31
"4227",2056,31
"4231",2057,31
"4235",2058,31
"4239",2059,31
"4243",2060,31
"4247",2061,31
"4251",2062,31
"4255",2063,31
"4259",2064,31
"4263",2065,31
"4267",2066,31
"4271",2067,31
"4275",2068,31
"4279",2069,31
"4283",2070,31
"4287",2071,31
"4291",2072,31
"4295",2073,31
"4299",2074,31
"4303",2075,31
"4307",2076,31
"4311",2077,31
"4315",2078,31
"4319",2079,31
"4323",2080,31
"4327",2081,31
"4331",2082,31
"4335",2083,31
"4339",2084,31
"4343",2085,31
"4347",2086,31
"4351",2087,31
"4355",2088,31
"4359",2089,31
"4363",2090,31
"4367",2091,31
"4371",2092,31
"4375",2093,31
"4379",2094,31
"4383",2095,31
"4387",2096,31
"4391",2097,31
"4395",2098,31
"4399",2099,31
"4403",2100,31
"4407",2101,31
"4411",2102,31
"4415",2103,31
"4419",2104,31
"4423",2105,31
"4427",2106,31
"4431",2107,31
"4435",2108,31
"4439",2109,31
"4443",2110,31
"4447",2111,31
"4451",2112,31
"4455",2113,31
"4459",2114,31
"4463",2115,31
"4467",2116,31
"4471",2117,31
"4475",2118,31
"4479",2119,31
"4483",2120,31
"4487",2121,31
"4491",2122,31
"4495",2123,31
"4499",2124,31
"4503",2125,31
"4507",2126,31
"4511",2127,31
"4515",2128,31
"4519",2129,31
"4523",2130,31
"4527",2131,31
"4531",2132,31
"4535",2133,31
"4539",2134,31
"4543",2135,31
"4547",2136,31
"4551",2137,31
"4555",2138,31
"4559",2139,31
"4563",2140,31
"4567",2141,31
"4571",2142,31
"4575",2143,31
"4579",2144,31
"4583",2145,31
"4587",2146,31
"4591",2147,31
"4595",2148,31
"4599",2149,31
"4603",2150,31
"4607",2151,31
"4611",2152,31
"4615",2153,31
"4619",2154,31
"4623",2155,31
"4627",2156,31
"4631",2157,31
"4635",2158,31
"4639",2159,31
"4643",2160,31
"4647",2161,31
"4651",2162,31
"4655",2163,31
"4659",2164,31
"4663",2165,32
"4667",2166,32
"4671",2167,32
"4675",2168,32
"4679",2169,32
"4683",2170,32
"4687",2171,32
"4691",2172,32
"4695",2173,32
"4699",2174,32
"4703",2175,32
"4707",2176,32
"4711",2177,32
"4715",2178,32
"4719",2179,32
"4723",2180,32
"4727",2181,32
"4731",2182,32
"4735",2183,32
"4739",2184,32
"4743",2185,32
"4747",2186,32
"4751",2187,32
"4755",2188,32
"4759",2189,32
"4763",2190,32
"4767",2191,32
"4771",2192,32
"4775",2193,32
"4779",2194,32
"4783",2195,32
"4787",2196,32
"4791",2197,32
"4795",2198,32
"4799",2199,32
"4803",2200,32
"4807",2201,32
"4811",2202,32
"4815",2203,32
"4819",2204,32
"4823",2205,32
"4827",2206,32
"4831",2207,32
"4835",2208,32
"4839",2209,32
"4843",2210,32
"4847",2211,32
"4851",2212,32
"4855",2213,32
"4859",2214,32
"4863",2215,32
"4867",2216,32
"4871",2217,32
"4875",2218,32
"4879",2219,32
"4883",2220,32
"4887",2221,32
"4891",2222,32
"4895",2223,32
"4899",2224,32
"4903",2225,32
"4907",2226,32
"4911",2227,32
"4915",2228,32
"4919",2229,32
"4923",2230,32
"4927",2231,32
"4931",2232,32
"4935",2233,32
"4939",2234,32
"4943",2235,32
"4947",2236,32
"4951",2237,32
"4955",2238,32
"4959",2239,32
"4963",2240,32
"4967",2241,32
"4971",2242,32
"4975",2243,32
"4979",2244,32
"4983",2245,32
"4987",2246,32
"4991",2247,32
"4995",2248,32
"4999",2249,32
"5003",2250,32
"5007",2251,32
"5011",2252,32
"5015",2253,32
"5019",2254,32
"5023",2255,32
"5027",2256,32
"5031",2257,32
"5035",2258,32
"5039",2259,32
"5043",2260,32
"5047",2261,32
"5051",2262,32
"5055",2263,32
"5059",2264,32
"5063",2265,32
"5067",2266,32
"5071",2267,32
"5075",2268,32
"5079",2269,32
"5083",2270,32
"5087",2271,32
"5091",2272,32
"5095",2273,32
"5099",2274,32
"5103",2275,32
"5107",2276,32
"5111",2277,32
"5115",2278,32
"5119",2279,32
"5123",2280,32
"5127",2281,32
"5131",2282,32
"5135",2283,32
"5139",2284,32
"5143",2285,32
"5147",2286,32
"5151",2287,32
"5155",2288,32
"5159",2289,32
"5163",2290,32
"5167",2291,32
"5171",2292,32
"5175",2293,32
"5179",2294,32
"5183",2295,32
"5187",2296,32
"5191",2297,32
"5195",2298,32
"5199",2299,32
"5203",2300,32
"5207",2301,32
"5211",2302,32
"5215",2303,32
"5219",2304,32
"5223",2305,32
"5227",2306,32
"5231",2307,32
"5235",2308,32
"5239",2309,32
"5243",2310,32
"5247",2311,32
"5251",2312,32
"5255",2313,32
"5259",2314,32
"5263",2315,32
"5267",2316,32
"5271",2317,32
"5275",2318,32
"5279",2319,32
"5283",2320,32
"5287",2321,32
"5291",2322,32
"5295",2323,32
"5299",2324,32
"5303",2325,32
"5307",2326,32
"5311",2327,32
"5315",2328,32
"5319",2329,32
"5323",2330,32
"5327",2331,32
"5331",2332,32
"5335",2333,32
"5339",2334,32
"5343",2335,32
"5347",2336,32
"5351",2337,32
"5355",2338,32
"5359",2339,32
"5363",2340,32
"5367",2341,32
"5371",2342,32
"5375",2343,32
"5379",2344,32
"5383",2345,32
"5387",2346,32
"5391",2347,32
"5395",2348,32
"5399",2349,32
"5403",2350,32
"5407",2351,32
"5411",2352,32
"5415",2353,32
"5419",2354,32
"5423",2355,32
"5427",2356,32
"5431",2357,32
"5435",2358,32
"5439",2359,32
"5443",2360,32
"5447",2361,32
"5451",2362,32
"5455",2363,32
"5459",2364,32
"5463",2365,32
"5467",2366,32
"5471",2367,32
"5475",2368,32
"5479",2369,32
"5483",2370,32
"5487",2371,32
"5491",2372,32
"5495",2373,32
"5499",2374,32
"5503",2375,32
"5507",2376,32
"5511",2377,32
"5515",2378,32
"5519",2379,32
"5523",2380,32
"5527",2381,32
"5531",2382,32
"5535",2383,32
"5539",2384,32
"5543",2385,32
"5547",2386,32
"5551",2387,32
"5555",2388,32
"5559",2389,32
"5563",2390,32
"5567",2391,32
"5571",2392,32
"5575",2393,32
"5579",2394,32
"5583",2395,32
"5587",2396,32
"5591",2397,32
"5595",2398,32
"5599",2399,32
"5603",2400,32
"5607",2401,32
"5611",2402,32
"5615",2403,32
"5619",2404,32
"5623",2405,32
"5627",2406,32
"5631",2407,32
"5635",2408,32
"5639",2409,32
"5643",2410,32
"5647",2411,32
"5651",2412,32
"5655",2413,32
"5659",2414,32
"5663",2415,32
"5667",2416,33
"5671",2417,33
"5675",2418,33
"5679",2419,33
"5683",2420,33
"5687",2421,33
"5691",2422,33
"5695",2423,33
"5699",2424,33
"5703",2425,33
"5707",2426,33
"5711",2427,33
"5715",2428,33
"5719",2429,33
"5723",2430,33
"5727",2431,33
"5731",2432,33
"5735",2433,33
"5739",2434,33
"5743",2435,33
"5747",2436,33
"5751",2437,33
"5755",2438,33
"5759",2439,33
"5763",2440,33
"5767",2441,33
"5771",2442,33
"5775",2443,33
"5779",2444,33
"5783",2445,33
"5787",2446,33
"5791",2447,33
"5795",2448,33
"5799",2449,33
"5803",2450,33
"5807",2451,33
"5811",2452,33
"5815",2453,33
"5819",2454,33
"5823",2455,33
"5827",2456,33
"5831",2457,33
"5835",2458,33
"5839",2459,33
"5843",2460,33
"5847",2461,33
"5851",2462,33
"5855",2463,33
"5859",2464,33
"5863",2465,33
"5867",2466,33
"5871",2467,33
"5875",2468,33
"5879",2469,33
"5883",2470,33
"5887",2471,33
"5891",2472,33
"5895",2473,33
"5899",2474,33
"5903",2475,33
"5907",2476,33
"5911",2477,33
"5915",2478,33
"5919",2479,33
"5923",2480,33
"5927",2481,33
"5931",2482,33
"5935",2483,33
"5939",2484,33
"5943",2485,33
"5947",2486,33
"5951",2487,33
"5955",2488,33
"5959",2489,33
"5963",2490,33
"5967",2491,33
"5971",2492,33
"5975",2493,33
"5979",2494,33
"5983",2495,33
"5987",2496,33
"5991",2497,33
"5995",2498,33
"5999",2499,33
"6003",2500,33
"6007",2501,33
"6011",2502,33
"6015",2503,33
"6019",2504,33
"6023",2505,33
"6027",2506,33
"6031",2507,33
"6035",2508,33
"6039",2509,33
"6043",2510,33
"6047",2511,33
"6051",2512,33
"6055",2513,33
"6059",2514,33
"6063",2515,33
"6067",2516,33
"6071",2517,33
"6075",2518,33
"6079",2519,33
"6083",2520,33
"6087",2521,33
"6091",2522,33
"6095",2523,33
"6099",2524,33
"6103",2525,33
"6107",2526,33
"6111",2527,33
"6115",2528,33
"6119",2529,33
"6123",2530,33
"6127",2531,33
"6131",2532,33
"6135",2533,33
"6139",2534,33
"6143",2535,33
"6147",2536,33
"6151",2537,33
"6155",2538,33
"6159",2539,33
"6163",2540,33
"6167",2541,33
"6171",2542,33
"6175",2543,33
"6179",2544,33
"6183",2545,33
"6187",2546,33
"6191",2547,33
"6195",2548,33
"6199",2549,33
"6203",2550,33
"6207",2551,33
"6211",2552,33
"6215",2553,33
"6219",2554,33
"6223",2555,33
"6227",2556,33
"6231",2557,33
"6235",2558,33
"6239",2559,33
"6243",2560,33
"6247",2561,33
"6251",2562,33
"6255",2563,33
"6259",2564,33
"6263",2565,33
"6267",2566,33
"6271",2567,33
"6275",2568,33
"6279",2569,33
"6283",2570,33
"6287",2571,33
"6291",2572,33
"6295",2573,33
"6299",2574,33
"6303",2575,33
"6307",2576,33
"6311",2577,33
"6315",2578,33
"6319",2579,33
"6323",2580,33
