"","t","k"
"32288",9071,22
"32292",9072,22
"32296",9073,22
"32300",9074,22
"32304",9075,22
"32308",9076,22
"32312",9077,22
"32316",9078,22
"32320",9079,22
"32324",9080,22
"32328",9081,22
"32332",9082,22
"32336",9083,22
"32340",9084,22
"32344",9085,22
"32348",9086,22
"32352",9087,22
"32356",9088,22
"32360",9089,22
"32364",9090,22
"32368",9091,22
"32372",9092,22
"32376",9093,22
"32380",9094,22
"32384",9095,22
"32388",9096,22
"32392",9097,22
"32396",9098,22
"32400",9099,22
"32404",9100,22
"32408",9101,22
"32412",9102,22
"32416",9103,22
"32420",9104,22
"32424",9105,22
"32428",9106,22
"32432",9107,22
"32436",9108,22
"32440",9109,22
"32444",9110,22
"32448",9111,22
"32452",9112,22
"32456",9113,22
"32460",9114,22
"32464",9115,22
"32468",9116,22
"32472",9117,22
"32476",9118,22
"32480",9119,22
"32484",9120,22
"32488",9121,22
"32492",9122,22
"32496",9123,22
"32500",9124,22
"32504",9125,22
"32508",9126,22
"32512",9127,22
"32516",9128,22
"32520",9129,22
"32524",9130,22
"32528",9131,22
"32532",9132,22
"32536",9133,22
"32540",9134,22
"32544",9135,22
"32548",9136,22
"32552",9137,22
"32556",9138,22
"32560",9139,22
"32564",9140,22
"32568",9141,22
"32572",9142,22
"32576",9143,22
"32580",9144,22
"32584",9145,22
"32588",9146,22
"32592",9147,22
"32596",9148,22
"32600",9149,22
"32604",9150,22
"32608",9151,22
"32612",9152,22
"32616",9153,22
"32620",9154,22
"32624",9155,22
"32628",9156,22
"32632",9157,22
"32636",9158,22
"32640",9159,22
"32644",9160,22
"32648",9161,22
"32652",9162,22
"32656",9163,22
"32660",9164,22
"32664",9165,22
"32668",9166,22
"32672",9167,22
"32676",9168,22
"32680",9169,22
"32684",9170,22
"32688",9171,22
"32692",9172,22
"32696",9173,22
"32700",9174,22
"32704",9175,22
"32708",9176,22
"32712",9177,22
"32716",9178,22
"32720",9179,22
"32724",9180,22
"32728",9181,22
"32732",9182,22
"32736",9183,22
"32740",9184,22
"32744",9185,22
"32748",9186,22
"32752",9187,22
"32756",9188,22
"32760",9189,22
"32764",9190,22
"32768",9191,22
"32772",9192,22
"32776",9193,22
"32780",9194,22
"32784",9195,22
"32788",9196,22
"32792",9197,22
"32796",9198,22
"32800",9199,22
"32804",9200,22
"32808",9201,22
"32812",9202,22
"32816",9203,22
"32820",9204,22
"32824",9205,22
"32828",9206,22
"32832",9207,22
"32836",9208,22
"32840",9209,22
"32844",9210,22
"32848",9211,22
"32852",9212,22
"32856",9213,22
"32860",9214,22
"32864",9215,22
"32868",9216,22
"32872",9217,22
"32876",9218,22
"32880",9219,22
"32884",9220,22
"32888",9221,22
"32892",9222,22
"32896",9223,22
"32900",9224,22
"32904",9225,22
"32908",9226,22
"32912",9227,22
"32916",9228,22
"32920",9229,22
"32924",9230,22
"32928",9231,22
"32932",9232,22
"32936",9233,22
"32940",9234,22
"32944",9235,22
"32948",9236,22
"32952",9237,22
"32956",9238,22
"32960",9239,22
"32964",9240,22
"32968",9241,22
"32972",9242,22
"32976",9243,22
"32980",9244,22
"32984",9245,22
"32988",9246,22
"32992",9247,22
"32996",9248,22
"33000",9249,22
"33004",9250,22
"33008",9251,22
"33012",9252,22
"33016",9253,22
"33020",9254,22
"33024",9255,22
"33028",9256,22
"33032",9257,22
"33036",9258,22
"33040",9259,22
"33044",9260,22
"33048",9261,22
"33052",9262,22
"33056",9263,22
"33060",9264,22
"33064",9265,22
"33068",9266,22
"33072",9267,22
"33076",9268,22
"33080",9269,22
"33084",9270,22
"33088",9271,22
"33092",9272,22
"33096",9273,22
"33100",9274,22
"33104",9275,22
"33108",9276,22
"33112",9277,22
"33116",9278,22
"33120",9279,22
"33124",9280,22
"33128",9281,22
"33132",9282,22
"33136",9283,22
"33140",9284,22
"33144",9285,22
"33148",9286,22
"33152",9287,22
"33156",9288,22
"33160",9289,22
"33164",9290,22
"33168",9291,22
"33172",9292,22
"33176",9293,22
"33180",9294,22
"33184",9295,22
"33188",9296,22
"33192",9297,22
"33196",9298,22
"33200",9299,22
"33204",9300,22
"33208",9301,22
"33212",9302,22
"33216",9303,22
"33220",9304,22
"33224",9305,22
"33228",9306,22
"33232",9307,22
"33236",9308,22
"33240",9309,22
"33244",9310,22
"33248",9311,22
"33252",9312,22
"33256",9313,22
"33260",9314,22
"33264",9315,22
"33268",9316,22
"33272",9317,22
"33276",9318,22
"33280",9319,22
"33284",9320,22
"33288",9321,22
"33292",9322,22
"33296",9323,22
"33300",9324,22
"33304",9325,22
"33308",9326,22
"33312",9327,22
"33316",9328,22
"33320",9329,22
"33324",9330,22
"33328",9331,22
"33332",9332,22
"33336",9333,22
"33340",9334,22
"33344",9335,22
"33348",9336,22
"33352",9337,22
"33356",9338,22
"33360",9339,22
"33364",9340,22
"33368",9341,22
"33372",9342,22
"33376",9343,22
"33380",9344,22
"33384",9345,22
"33388",9346,22
"33392",9347,22
"33396",9348,22
"33400",9349,22
"33404",9350,22
"33408",9351,22
"33412",9352,22
"33416",9353,22
"33420",9354,22
"33424",9355,22
"33428",9356,22
"33432",9357,22
"33436",9358,22
"33440",9359,22
"33444",9360,22
"33448",9361,22
"33452",9362,22
"33456",9363,22
"33460",9364,22
"33464",9365,22
"33468",9366,22
"33472",9367,22
"33476",9368,22
"33480",9369,22
"33484",9370,22
"33488",9371,22
"33492",9372,22
"33496",9373,22
"33500",9374,22
"33504",9375,22
"33508",9376,22
"33512",9377,22
"33516",9378,22
"33520",9379,22
"33524",9380,22
"33528",9381,22
"33532",9382,22
"33536",9383,22
"33540",9384,22
"33544",9385,22
"33548",9386,22
"33552",9387,22
"33556",9388,22
"33560",9389,22
"33564",9390,22
"33568",9391,22
"33572",9392,22
"33576",9393,22
"33580",9394,22
"33584",9395,22
"33588",9396,22
"33592",9397,22
"33596",9398,22
"33600",9399,22
"33604",9400,22
"33608",9401,22
"33612",9402,22
"33616",9403,22
"33620",9404,22
"33624",9405,22
"33628",9406,22
"33632",9407,22
"33636",9408,22
"33640",9409,22
"33644",9410,22
"33648",9411,22
"33652",9412,22
"33656",9413,22
"33660",9414,22
"33664",9415,22
"33668",9416,22
"33672",9417,22
"33676",9418,22
"33680",9419,22
"33684",9420,22
"33688",9421,22
"33692",9422,22
"33696",9423,22
"33700",9424,22
"33704",9425,22
"33708",9426,22
"33712",9427,22
"33716",9428,22
"33720",9429,22
"33724",9430,22
"33728",9431,22
"33732",9432,22
"33736",9433,22
"33740",9434,22
"33744",9435,22
"33748",9436,22
"33752",9437,22
"33756",9438,22
"33760",9439,22
"33764",9440,22
"33768",9441,22
"33772",9442,22
"33776",9443,22
"33780",9444,22
"33784",9445,22
"33788",9446,22
"33792",9447,22
"33796",9448,22
"33800",9449,22
"33804",9450,22
"33808",9451,22
"33812",9452,22
"33816",9453,22
"33820",9454,22
"33824",9455,22
"33828",9456,22
"33832",9457,22
"33836",9458,22
"33840",9459,22
"33844",9460,22
"33848",9461,22
"33852",9462,22
"33856",9463,22
"33860",9464,22
"33864",9465,22
"33868",9466,22
"33872",9467,22
"33876",9468,22
"33880",9469,22
"33884",9470,22
"33888",9471,22
"33892",9472,22
"33896",9473,22
"33900",9474,22
"33904",9475,22
"33908",9476,22
"33912",9477,22
"33916",9478,22
"33920",9479,22
"33924",9480,22
"33928",9481,22
"33932",9482,22
"33936",9483,22
"33940",9484,22
"33944",9485,22
"33948",9486,22
"33952",9487,22
"33956",9488,22
"33960",9489,22
"33964",9490,22
"33968",9491,22
"33972",9492,22
"33976",9493,22
"33980",9494,22
"33984",9495,22
"33988",9496,22
"33992",9497,22
"33996",9498,22
"34000",9499,22
"34004",9500,22
"34008",9501,22
"34012",9502,22
"34016",9503,22
"34020",9504,22
"34024",9505,22
"34028",9506,22
"34032",9507,22
"34036",9508,22
"34040",9509,22
"34044",9510,22
"34048",9511,22
"34052",9512,22
"34056",9513,22
"34060",9514,22
"34064",9515,22
"34068",9516,22
"34072",9517,22
"34076",9518,22
"34080",9519,22
"34084",9520,22
"34088",9521,22
"34092",9522,22
"34096",9523,22
"34100",9524,22
"34104",9525,22
"34108",9526,22
"34112",9527,22
"34116",9528,22
"34120",9529,22
"34124",9530,22
"34128",9531,22
"34132",9532,22
"34136",9533,22
"34140",9534,22
"34144",9535,22
"34148",9536,22
"34152",9537,22
"34156",9538,22
"34160",9539,22
"34164",9540,22
"34168",9541,22
"34172",9542,22
"34176",9543,22
"34180",9544,22
"34184",9545,22
"34188",9546,22
"34192",9547,22
"34196",9548,22
"34200",9549,22
"34204",9550,22
"34208",9551,22
"34212",9552,22
"34216",9553,22
"34220",9554,22
"34224",9555,22
"34228",9556,22
"34232",9557,22
"34236",9558,22
"34240",9559,22
"34244",9560,22
"34248",9561,22
"34252",9562,22
"34256",9563,22
"34260",9564,22
"34264",9565,22
"34268",9566,22
"34272",9567,22
"34276",9568,22
"34280",9569,22
"34284",9570,22
"34288",9571,22
"34292",9572,22
"34296",9573,22
"34300",9574,22
"34304",9575,22
"34308",9576,22
"34312",9577,22
"34316",9578,22
"34320",9579,22
"34324",9580,22
"34328",9581,22
"34332",9582,22
"34336",9583,22
"34340",9584,22
"34344",9585,22
"34348",9586,22
"34352",9587,22
"34356",9588,22
"34360",9589,22
"34364",9590,22
"34368",9591,22
"34372",9592,22
"34376",9593,22
"34380",9594,22
"34384",9595,22
"34388",9596,22
"34392",9597,22
"34396",9598,22
"34400",9599,22
"34404",9600,22
"34408",9601,22
"34412",9602,22
"34416",9603,22
"34420",9604,22
"34424",9605,22
"34428",9606,22
"34432",9607,22
"34436",9608,22
"34440",9609,22
"34444",9610,22
"34448",9611,22
"34452",9612,22
"34456",9613,22
"34460",9614,22
"34464",9615,22
"34468",9616,22
"34472",9617,22
"34476",9618,22
"34480",9619,22
"34484",9620,22
"34488",9621,22
"34492",9622,22
"34496",9623,22
"34500",9624,22
"34504",9625,22
"34508",9626,22
"34512",9627,22
"34516",9628,22
"34520",9629,22
"34524",9630,22
"34528",9631,22
"34532",9632,22
"34536",9633,22
"34540",9634,22
"34544",9635,22
"34548",9636,22
"34552",9637,22
"34556",9638,22
"34560",9639,22
"34564",9640,22
"34568",9641,22
"34572",9642,22
"34576",9643,22
"34580",9644,22
"34584",9645,22
"34588",9646,22
"34592",9647,22
"34596",9648,22
"34600",9649,22
"34604",9650,22
"34608",9651,22
"34612",9652,22
"34616",9653,22
"34620",9654,22
"34624",9655,22
"34628",9656,22
"34632",9657,22
"34636",9658,22
"34640",9659,22
"34644",9660,22
"34648",9661,22
"34652",9662,22
"34656",9663,22
"34660",9664,22
"34664",9665,22
"34668",9666,22
"34672",9667,22
"34676",9668,22
"34680",9669,22
"34684",9670,22
"34688",9671,22
"34692",9672,22
"34696",9673,22
"34700",9674,22
"34704",9675,22
"34708",9676,22
"34712",9677,22
"34716",9678,22
"34720",9679,22
"34724",9680,22
"34728",9681,22
"34732",9682,22
"34736",9683,22
"34740",9684,22
"34744",9685,22
"34748",9686,22
"34752",9687,22
"34756",9688,22
"34760",9689,22
"34764",9690,22
"34768",9691,22
"34772",9692,22
"34776",9693,22
"34780",9694,22
"34784",9695,22
"34788",9696,22
"34792",9697,22
"34796",9698,22
"34800",9699,22
"34804",9700,22
"34808",9701,22
"34812",9702,22
"34816",9703,22
"34820",9704,22
"34824",9705,22
"34828",9706,22
"34832",9707,22
"34836",9708,22
"34840",9709,22
"34844",9710,22
"34848",9711,22
"34852",9712,22
"34856",9713,22
"34860",9714,22
"34864",9715,22
"34868",9716,22
"34872",9717,22
"34876",9718,22
"34880",9719,22
"34884",9720,22
"34888",9721,22
"34892",9722,22
"34896",9723,22
"34900",9724,22
"34904",9725,22
"34908",9726,22
"34912",9727,22
"34916",9728,22
"34920",9729,22
"34924",9730,22
"34928",9731,22
"34932",9732,22
"34936",9733,22
"34940",9734,22
"34944",9735,22
"34948",9736,22
"34952",9737,22
"34956",9738,22
"34960",9739,22
"34964",9740,22
"34968",9741,22
"34972",9742,22
"34976",9743,22
"34980",9744,22
"34984",9745,22
"34988",9746,22
"34992",9747,22
"34996",9748,22
"35000",9749,22
"35004",9750,22
"35008",9751,22
"35012",9752,22
"35016",9753,22
"35020",9754,22
"35024",9755,22
"35028",9756,22
"35032",9757,22
"35036",9758,22
"35040",9759,22
"35044",9760,22
"35048",9761,22
"35052",9762,22
"35056",9763,22
"35060",9764,22
"35064",9765,22
"35068",9766,22
"35072",9767,22
"35076",9768,22
"35080",9769,22
"35084",9770,22
"35088",9771,22
"35092",9772,22
"35096",9773,22
"35100",9774,22
"35104",9775,22
"35108",9776,22
"35112",9777,22
"35116",9778,22
"35120",9779,22
"35124",9780,22
"35128",9781,22
"35132",9782,22
"35136",9783,22
"35140",9784,22
"35144",9785,22
"35148",9786,22
"35152",9787,22
"35156",9788,22
"35160",9789,22
"35164",9790,22
"35168",9791,22
"35172",9792,22
"35176",9793,22
"35180",9794,22
"35184",9795,22
"35188",9796,22
"35192",9797,22
"35196",9798,22
"35200",9799,22
"35204",9800,22
"35208",9801,22
"35212",9802,22
"35216",9803,22
"35220",9804,22
"35224",9805,22
"35228",9806,22
"35232",9807,22
"35236",9808,22
"35240",9809,22
"35244",9810,22
"35248",9811,22
"35252",9812,22
"35256",9813,22
"35260",9814,22
"35264",9815,22
"35268",9816,22
"35272",9817,22
"35276",9818,22
"35280",9819,22
"35284",9820,22
"35288",9821,22
"35292",9822,22
"35296",9823,22
"35300",9824,22
"35304",9825,22
"35308",9826,22
"35312",9827,22
"35316",9828,22
"35320",9829,22
"35324",9830,22
"35328",9831,22
"35332",9832,22
"35336",9833,22
"35340",9834,22
"35344",9835,22
"35348",9836,22
"35352",9837,22
"35356",9838,22
"35360",9839,22
"35364",9840,22
"35368",9841,22
"35372",9842,22
"35376",9843,22
"35380",9844,22
"35384",9845,22
"35388",9846,22
"35392",9847,22
"35396",9848,22
"35400",9849,22
"35404",9850,22
"35408",9851,22
"35412",9852,22
"35416",9853,22
"35420",9854,22
"35424",9855,22
"35428",9856,22
"35432",9857,22
"35436",9858,22
"35440",9859,22
"35444",9860,22
"35448",9861,22
"35452",9862,22
"35456",9863,22
"35460",9864,22
"35464",9865,22
"35468",9866,22
"35472",9867,22
"35476",9868,22
"35480",9869,22
"35484",9870,22
"35488",9871,22
"35492",9872,22
"35496",9873,22
"35500",9874,22
"35504",9875,22
"35508",9876,22
"35512",9877,22
"35516",9878,22
"35520",9879,22
"35524",9880,22
"35528",9881,22
"35532",9882,22
"35536",9883,22
"35540",9884,22
"35544",9885,22
"35548",9886,22
"35552",9887,22
"35556",9888,22
"35560",9889,22
"35564",9890,22
"35568",9891,22
"35572",9892,22
"35576",9893,22
"35580",9894,22
"35584",9895,22
"35588",9896,22
"35592",9897,22
"35596",9898,22
"35600",9899,22
"35604",9900,22
"35608",9901,22
"35612",9902,22
"35616",9903,22
"35620",9904,22
"35624",9905,22
"35628",9906,22
"35632",9907,22
"35636",9908,22
"35640",9909,22
"35644",9910,22
"35648",9911,22
"35652",9912,22
"35656",9913,22
"35660",9914,22
"35664",9915,22
"35668",9916,22
"35672",9917,22
"35676",9918,22
"35680",9919,22
"35684",9920,22
"35688",9921,22
"35692",9922,22
"35696",9923,22
"35700",9924,22
"35704",9925,22
"35708",9926,22
"35712",9927,22
"35716",9928,22
"35720",9929,22
"35724",9930,22
"35728",9931,22
"35732",9932,22
"35736",9933,22
"35740",9934,22
"35744",9935,22
"35748",9936,22
"35752",9937,22
"35756",9938,22
"35760",9939,22
"35764",9940,22
"35768",9941,22
"35772",9942,22
"35776",9943,22
"35780",9944,22
"35784",9945,22
"35788",9946,22
"35792",9947,22
"35796",9948,22
"35800",9949,22
"35804",9950,22
"35808",9951,22
"35812",9952,22
"35816",9953,22
"35820",9954,22
"35824",9955,22
"35828",9956,22
"35832",9957,22
"35836",9958,22
"35840",9959,22
"35844",9960,22
"35848",9961,22
"35852",9962,22
"35856",9963,22
"35860",9964,22
"35864",9965,22
"35868",9966,22
"35872",9967,22
"35876",9968,22
"35880",9969,22
"35884",9970,22
"35888",9971,22
"35892",9972,22
"35896",9973,22
"35900",9974,22
"35904",9975,22
"35908",9976,22
"35912",9977,22
"35916",9978,22
"35920",9979,22
"35924",9980,22
"35928",9981,22
"35932",9982,22
"35936",9983,22
"35940",9984,22
"35944",9985,22
"35948",9986,22
"35952",9987,22
"35956",9988,22
"35960",9989,22
"35964",9990,22
"35968",9991,22
"35972",9992,22
"35976",9993,22
"35980",9994,22
"35984",9995,22
"35988",9996,22
"35992",9997,22
"35996",9998,22
"36000",9999,22
"36004",10000,22
"36008",10001,22
"36012",10002,22
"36016",10003,22
"36020",10004,22
"36024",10005,22
"36028",10006,22
"36032",10007,22
"36036",10008,22
"36040",10009,22
"36044",10010,22
"36048",10011,22
"36052",10012,22
"36056",10013,22
"36060",10014,22
"36064",10015,22
"36068",10016,22
"36072",10017,22
"36076",10018,22
"36080",10019,22
"36084",10020,22
"36088",10021,22
"36092",10022,22
"36096",10023,22
"36100",10024,22
"36104",10025,22
"36108",10026,22
"36112",10027,22
"36116",10028,22
"36120",10029,22
"36124",10030,22
"36128",10031,22
"36132",10032,22
"36136",10033,22
"36140",10034,22
"36144",10035,22
"36148",10036,22
"36152",10037,22
"36156",10038,22
"36160",10039,22
"36164",10040,22
"36168",10041,22
"36172",10042,22
"36176",10043,22
"36180",10044,22
"36184",10045,22
"36188",10046,22
"36192",10047,22
"36196",10048,22
"36200",10049,22
"36204",10050,22
"36208",10051,22
"36212",10052,22
"36216",10053,22
"36220",10054,22
"36224",10055,22
"36228",10056,22
"36232",10057,22
"36236",10058,22
"36240",10059,22
"36244",10060,22
"36248",10061,22
"36252",10062,22
"36256",10063,22
"36260",10064,22
"36264",10065,22
"36268",10066,22
"36272",10067,22
"36276",10068,22
"36280",10069,22
"36284",10070,22
"36288",10071,22
"36292",10072,22
"36296",10073,22
"36300",10074,22
"36304",10075,22
"36308",10076,22
"36312",10077,22
"36316",10078,22
"36320",10079,22
"36324",10080,22
"36328",10081,22
"36332",10082,22
"36336",10083,22
"36340",10084,22
"36344",10085,22
"36348",10086,22
"36352",10087,22
"36356",10088,22
"36360",10089,22
"36364",10090,22
"36368",10091,22
"36372",10092,22
"36376",10093,22
"36380",10094,22
"36384",10095,22
"36388",10096,22
"36392",10097,22
"36396",10098,22
"36400",10099,22
"36404",10100,22
"36408",10101,22
"36412",10102,22
"36416",10103,22
"36420",10104,22
"36424",10105,22
"36428",10106,22
"36432",10107,22
"36436",10108,22
"36440",10109,22
"36444",10110,22
"36448",10111,22
"36452",10112,22
"36456",10113,22
"36460",10114,22
"36464",10115,22
"36468",10116,22
"36472",10117,22
"36476",10118,22
"36480",10119,22
"36484",10120,22
"36488",10121,22
"36492",10122,22
"36496",10123,22
"36500",10124,22
"36504",10125,22
"36508",10126,22
"36512",10127,22
"36516",10128,22
"36520",10129,22
"36524",10130,22
"36528",10131,22
"36532",10132,22
"36536",10133,22
"36540",10134,22
"36544",10135,22
"36548",10136,22
"36552",10137,22
"36556",10138,22
"36560",10139,22
"36564",10140,22
"36568",10141,22
"36572",10142,22
"36576",10143,22
"36580",10144,22
"36584",10145,22
"36588",10146,22
"36592",10147,22
"36596",10148,22
"36600",10149,22
"36604",10150,22
"36608",10151,22
"36612",10152,22
"36616",10153,22
"36620",10154,22
"36624",10155,22
"36628",10156,22
"36632",10157,22
"36636",10158,22
"36640",10159,22
"36644",10160,22
"36648",10161,22
"36652",10162,22
"36656",10163,22
"36660",10164,22
"36664",10165,22
"36668",10166,22
"36672",10167,22
"36676",10168,22
"36680",10169,22
"36684",10170,22
"36688",10171,22
"36692",10172,22
"36696",10173,22
"36700",10174,22
"36704",10175,22
"36708",10176,22
"36712",10177,22
"36716",10178,22
"36720",10179,22
"36724",10180,22
"36728",10181,22
"36732",10182,22
"36736",10183,22
"36740",10184,22
"36744",10185,22
"36748",10186,22
"36752",10187,22
"36756",10188,22
"36760",10189,22
"36764",10190,22
"36768",10191,22
"36772",10192,22
"36776",10193,22
"36780",10194,22
"36784",10195,22
"36788",10196,22
"36792",10197,22
"36796",10198,22
"36800",10199,22
"36804",10200,22
"36808",10201,22
"36812",10202,22
"36816",10203,22
"36820",10204,22
"36824",10205,22
"36828",10206,22
"36832",10207,22
"36836",10208,22
"36840",10209,22
"36844",10210,22
"36848",10211,22
"36852",10212,22
"36856",10213,22
"36860",10214,22
"36864",10215,22
"36868",10216,22
"36872",10217,22
"36876",10218,22
"36880",10219,22
"36884",10220,22
"36888",10221,22
"36892",10222,22
"36896",10223,22
"36900",10224,22
"36904",10225,22
"36908",10226,22
"36912",10227,22
"36916",10228,22
"36920",10229,22
"36924",10230,22
"36928",10231,22
"36932",10232,22
"36936",10233,22
"36940",10234,22
"36944",10235,22
"36948",10236,22
"36952",10237,22
"36956",10238,22
"36960",10239,22
"36964",10240,22
"36968",10241,22
"36972",10242,22
"36976",10243,22
"36980",10244,22
"36984",10245,22
"36988",10246,22
"36992",10247,22
"36996",10248,22
"37000",10249,22
"37004",10250,22
"37008",10251,22
"37012",10252,22
"37016",10253,22
"37020",10254,22
"37024",10255,22
"37028",10256,22
"37032",10257,22
"37036",10258,22
"37040",10259,22
"37044",10260,22
"37048",10261,22
"37052",10262,22
"37056",10263,22
"37060",10264,22
"37064",10265,22
"37068",10266,22
"37072",10267,22
"37076",10268,22
"37080",10269,22
"37084",10270,22
"37088",10271,22
"37092",10272,22
"37096",10273,22
"37100",10274,22
"37104",10275,22
"37108",10276,22
"37112",10277,22
"37116",10278,22
"37120",10279,22
"37124",10280,22
"37128",10281,22
"37132",10282,22
"37136",10283,22
"37140",10284,22
"37144",10285,22
"37148",10286,22
"37152",10287,22
"37156",10288,22
"37160",10289,22
"37164",10290,22
"37168",10291,22
"37172",10292,22
"37176",10293,22
"37180",10294,22
"37184",10295,22
"37188",10296,22
"37192",10297,22
"37196",10298,22
"37200",10299,22
"37204",10300,22
"37208",10301,22
"37212",10302,22
"37216",10303,22
"37220",10304,22
"37224",10305,22
"37228",10306,22
"37232",10307,22
"37236",10308,22
"37240",10309,22
"37244",10310,22
"37248",10311,22
"37252",10312,22
"37256",10313,22
"37260",10314,22
"37264",10315,22
"37268",10316,22
"37272",10317,22
"37276",10318,22
"37280",10319,22
"37284",10320,22
"37288",10321,22
"37292",10322,22
"37296",10323,22
"37300",10324,22
"37304",10325,22
"37308",10326,22
"37312",10327,22
"37316",10328,22
"37320",10329,22
"37324",10330,22
"37328",10331,22
"37332",10332,22
"37336",10333,22
"37340",10334,22
"37344",10335,22
"37348",10336,22
"37352",10337,22
"37356",10338,22
"37360",10339,22
"37364",10340,22
"37368",10341,22
"37372",10342,22
"37376",10343,22
"37380",10344,22
"37384",10345,22
"37388",10346,22
"37392",10347,22
"37396",10348,22
"37400",10349,22
"37404",10350,22
"37408",10351,22
"37412",10352,22
"37416",10353,22
"37420",10354,22
"37424",10355,22
"37428",10356,22
"37432",10357,22
"37436",10358,22
"37440",10359,22
"37444",10360,22
"37448",10361,22
"37452",10362,22
"37456",10363,22
"37460",10364,22
"37464",10365,22
"37468",10366,22
"37472",10367,22
"37476",10368,22
"37480",10369,22
"37484",10370,22
"37488",10371,22
"37492",10372,22
"37496",10373,22
"37500",10374,22
"37504",10375,22
"37508",10376,22
"37512",10377,22
"37516",10378,22
"37520",10379,22
"37524",10380,22
"37528",10381,22
"37532",10382,22
"37536",10383,22
"37540",10384,22
"37544",10385,22
"37548",10386,22
"37552",10387,22
"37556",10388,22
"37560",10389,22
"37564",10390,22
"37568",10391,22
"37572",10392,22
"37576",10393,22
"37580",10394,22
"37584",10395,22
"37588",10396,22
"37592",10397,22
"37596",10398,22
"37600",10399,22
"37604",10400,22
"37608",10401,22
"37612",10402,22
"37616",10403,22
"37620",10404,22
"37624",10405,22
"37628",10406,22
"37632",10407,22
"37636",10408,22
"37640",10409,22
"37644",10410,22
"37648",10411,22
"37652",10412,22
"37656",10413,22
"37660",10414,22
"37664",10415,22
"37668",10416,22
"37672",10417,22
"37676",10418,22
"37680",10419,22
"37684",10420,22
"37688",10421,22
"37692",10422,22
"37696",10423,22
"37700",10424,22
"37704",10425,22
"37708",10426,22
"37712",10427,22
"37716",10428,22
"37720",10429,22
"37724",10430,22
"37728",10431,22
"37732",10432,22
"37736",10433,22
"37740",10434,22
"37744",10435,22
"37748",10436,22
"37752",10437,22
"37756",10438,22
"37760",10439,22
"37764",10440,22
"37768",10441,22
"37772",10442,22
"37776",10443,22
"37780",10444,22
"37784",10445,22
"37788",10446,22
"37792",10447,22
"37796",10448,22
"37800",10449,22
"37804",10450,22
"37808",10451,22
"37812",10452,22
"37816",10453,22
"37820",10454,22
"37824",10455,22
"37828",10456,22
"37832",10457,22
"37836",10458,22
"37840",10459,22
"37844",10460,22
"37848",10461,22
"37852",10462,22
"37856",10463,22
"37860",10464,22
"37864",10465,22
"37868",10466,22
"37872",10467,22
"37876",10468,22
"37880",10469,22
"37884",10470,22
"37888",10471,22
"37892",10472,22
"37896",10473,22
"37900",10474,22
"37904",10475,22
"37908",10476,22
"37912",10477,22
"37916",10478,22
"37920",10479,22
"37924",10480,22
"37928",10481,22
"37932",10482,22
"37936",10483,22
"37940",10484,22
"37944",10485,22
"37948",10486,22
"37952",10487,22
"37956",10488,22
"37960",10489,22
"37964",10490,22
"37968",10491,22
"37972",10492,22
"37976",10493,22
"37980",10494,22
"37984",10495,22
"37988",10496,22
"37992",10497,22
"37996",10498,22
"38000",10499,22
"38004",10500,22
"38008",10501,22
"38012",10502,22
"38016",10503,22
"38020",10504,22
"38024",10505,22
"38028",10506,22
"38032",10507,22
"38036",10508,22
"38040",10509,22
"38044",10510,22
"38048",10511,22
"38052",10512,22
"38056",10513,22
"38060",10514,22
"38064",10515,22
"38068",10516,22
"38072",10517,22
"38076",10518,22
"38080",10519,22
"38084",10520,22
"38088",10521,22
"38092",10522,22
"38096",10523,22
"38100",10524,22
"38104",10525,22
"38108",10526,22
"38112",10527,22
"38116",10528,22
"38120",10529,22
"38124",10530,22
"38128",10531,22
"38132",10532,22
"38136",10533,22
"38140",10534,22
"38144",10535,22
"38148",10536,22
"38152",10537,22
"38156",10538,22
"38160",10539,22
"38164",10540,22
"38168",10541,22
"38172",10542,22
"38176",10543,22
"38180",10544,22
"38184",10545,22
"38188",10546,22
"38192",10547,22
"38196",10548,22
"38200",10549,22
"38204",10550,22
"38208",10551,22
"38212",10552,22
"38216",10553,22
"38220",10554,22
"38224",10555,22
"38228",10556,22
"38232",10557,22
"38236",10558,22
"38240",10559,22
"38244",10560,22
"38248",10561,22
"38252",10562,22
"38256",10563,22
"38260",10564,22
"38264",10565,22
"38268",10566,22
"38272",10567,22
"38276",10568,22
"38280",10569,22
"38284",10570,22
"38288",10571,22
"38292",10572,22
"38296",10573,22
"38300",10574,22
"38304",10575,22
"38308",10576,22
"38312",10577,22
"38316",10578,22
"38320",10579,22
"38324",10580,22
"38328",10581,22
"38332",10582,22
"38336",10583,22
"38340",10584,22
"38344",10585,22
"38348",10586,22
"38352",10587,22
"38356",10588,22
"38360",10589,22
"38364",10590,22
"38368",10591,22
"38372",10592,22
"38376",10593,22
"38380",10594,22
"38384",10595,22
"38388",10596,22
"38392",10597,22
"38396",10598,22
"38400",10599,22
"38404",10600,22
"38408",10601,22
"38412",10602,22
"38416",10603,22
"38420",10604,22
"38424",10605,22
"38428",10606,22
"38432",10607,22
"38436",10608,22
"38440",10609,22
"38444",10610,22
"38448",10611,22
"38452",10612,22
"38456",10613,22
"38460",10614,22
"38464",10615,22
"38468",10616,22
"38472",10617,22
"38476",10618,22
"38480",10619,22
"38484",10620,22
"38488",10621,22
"38492",10622,22
"38496",10623,22
"38500",10624,22
